ccode,cn,country_name,Date,pct_cab,source
CRI,238,costa rica,2005-Q4,-5.274426,1
CRI,238,costa rica,2006-Q1,-3.493368,1
CRI,238,costa rica,2006-Q2,-3.79728,1
CRI,238,costa rica,2006-Q3,-5.048151,1
CRI,238,costa rica,2006-Q4,-3.80403,1
CRI,238,costa rica,2007-Q1,-5.254485,1
CRI,238,costa rica,2007-Q2,-4.763498,1
CRI,238,costa rica,2007-Q3,-5.230398,1
CRI,238,costa rica,2007-Q4,-6.441263,1
CRI,238,costa rica,2008-Q1,-6.718397,1
CRI,238,costa rica,2008-Q2,-12.19192,1
CRI,238,costa rica,2008-Q3,-8.770045,1
CRI,238,costa rica,2008-Q4,-5.52357,1
CRI,238,costa rica,2009-Q1,-1.431122,1
CRI,238,costa rica,2009-Q2,-0.5580932,1
CRI,238,costa rica,2009-Q3,-1.671269,1
CRI,238,costa rica,2009-Q4,-3.132149,1
CRI,238,costa rica,2010-Q1,-1.741114,1
CRI,238,costa rica,2010-Q2,-3.548892,1
CRI,238,costa rica,2010-Q3,-2.799619,1
CRI,238,costa rica,2010-Q4,-4.508718,1
CRI,238,costa rica,2011-Q1,-4.046541,1
CRI,238,costa rica,2011-Q2,-3.63106,1
CRI,238,costa rica,2011-Q3,-7.214005,1
CRI,238,costa rica,2011-Q4,-6.209481,1
CRI,238,costa rica,2012-Q1,-6.129333,1
CRI,238,costa rica,2012-Q2,-4.139456,1
CRI,238,costa rica,2012-Q3,-4.251064,1
CRI,238,costa rica,2012-Q4,-6.028291,1
CRI,238,costa rica,2013-Q1,-5.711629,1
CRI,238,costa rica,2013-Q2,-5.527096,1
CRI,238,costa rica,2013-Q3,-3.976912,1
CRI,238,costa rica,2013-Q4,-4.080655,1
CRI,238,costa rica,2014-Q1,-6.275644,1
CRI,238,costa rica,2014-Q2,-5.322391,1
CRI,238,costa rica,2014-Q3,-4.590853,1
CRI,238,costa rica,2014-Q4,-2.822567,1
CRI,238,costa rica,2015-Q1,-3.261672,1
CRI,238,costa rica,2015-Q2,-3.678056,1
CRI,238,costa rica,2015-Q3,-4.424601,1
CRI,238,costa rica,2015-Q4,-2.219237,1
CRI,238,costa rica,2016-Q1,-1.181361,1
CRI,238,costa rica,2016-Q2,-2.732505,1
CRI,238,costa rica,2016-Q3,-2.489243,1
CRI,238,costa rica,2016-Q4,-1.975443,1
CRI,238,costa rica,2017-Q1,-4.493101,1
CRI,238,costa rica,2017-Q2,-2.852074,1
CRI,238,costa rica,2017-Q3,-3.934469,1
CRI,238,costa rica,2017-Q4,-3.009539,1
CRI,238,costa rica,2018-Q1,-1.848511,1
CRI,238,costa rica,2018-Q2,-4.731597,1
CRI,238,costa rica,2018-Q3,-1.344012,1
CRI,238,costa rica,2018-Q4,-3.90079,1
CRI,238,costa rica,2019-Q1,-1.494366,1
CRI,238,costa rica,2019-Q2,-1.156389,1
CRI,238,costa rica,2019-Q3,-0.9060049,1
CRI,238,costa rica,2019-Q4,-1.573267,1
CRI,238,costa rica,2020-Q1,0.760482,1
CRI,238,costa rica,2020-Q2,-3.096246,1
CRI,238,costa rica,2020-Q3,-2.190713,1
CRI,238,costa rica,2020-Q4,-0.5249992,1
CRI,238,costa rica,2021-Q1,-1.864789,1
CRI,238,costa rica,2021-Q2,-3.489868,1
CRI,238,costa rica,2021-Q3,-2.197865,1
CRI,238,costa rica,2021-Q4,-5.01725,1
CRI,238,costa rica,2022-Q1,-6.37933,1
CRI,238,costa rica,2022-Q2,-1.784899,1
CRI,238,costa rica,2022-Q3,-2.952519,1
CRI,238,costa rica,2022-Q4,-1.993318,1
CRI,238,costa rica,2023-Q1,-2.040588,1
CRI,238,costa rica,2023-Q2,-1.421708,1
CRI,238,costa rica,2023-Q3,-1.915109,1
CRI,238,costa rica,2023-Q4,-0.352612,1
CRI,238,costa rica,2024-Q1,-0.843163,1
CRI,238,costa rica,2024-Q2,-1.990505,1
CRI,238,costa rica,2024-Q3,-0.4687216,1
CRI,238,costa rica,2024-Q4,-2.123175,1
SLV,253,el salvador,1999-Q1,-1.8762505,4
SLV,253,el salvador,1999-Q2,-1.9583768,4
SLV,253,el salvador,1999-Q3,-2.0946821,4
SLV,253,el salvador,1999-Q4,-1.4240808,4
SLV,253,el salvador,2000-Q1,-1.3880788,4
SLV,253,el salvador,2000-Q2,-3.1113401,4
SLV,253,el salvador,2000-Q3,-4.2900998,4
SLV,253,el salvador,2000-Q4,-3.8534348,4
SLV,253,el salvador,2001-Q1,-1.847977,4
SLV,253,el salvador,2001-Q2,-0.88344241,4
SLV,253,el salvador,2001-Q3,-0.64502712,4
SLV,253,el salvador,2001-Q4,-1.3671773,4
SLV,253,el salvador,2002-Q1,-1.5623995,4
SLV,253,el salvador,2002-Q2,-1.6938739,4
SLV,253,el salvador,2002-Q3,-3.1579838,4
SLV,253,el salvador,2002-Q4,-5.0502658,4
SLV,253,el salvador,2003-Q1,-5.1854487,4
SLV,253,el salvador,2003-Q2,-4.8496813,4
SLV,253,el salvador,2003-Q3,-4.9925069,4
SLV,253,el salvador,2003-Q4,-4.0935786,4
SLV,253,el salvador,2004-Q1,-3.8066499,4
SLV,253,el salvador,2004-Q2,-3.194907,4
SLV,253,el salvador,2004-Q3,-3.2652755,4
SLV,253,el salvador,2004-Q4,-5.1702864,4
SLV,253,el salvador,2005-Q1,-5.0497873,4
SLV,253,el salvador,2005-Q2,-3.8006304,4
SLV,253,el salvador,2005-Q3,-3.5041605,4
SLV,253,el salvador,2005-Q4,-2.6425511,4
SLV,253,el salvador,2006-Q1,-3.2556281,4
SLV,253,el salvador,2006-Q2,-4.1046357,4
SLV,253,el salvador,2006-Q3,-3.9860596,4
SLV,253,el salvador,2006-Q4,-4.3975153,4
SLV,253,el salvador,2007-Q1,-5.5651246,4
SLV,253,el salvador,2007-Q2,-6.6590469,4
SLV,253,el salvador,2007-Q3,-5.7086721,4
SLV,253,el salvador,2007-Q4,-6.3785111,4
SLV,253,el salvador,2008-Q1,-7.3849785,4
SLV,253,el salvador,2008-Q2,-7.7410045,4
SLV,253,el salvador,2008-Q3,-7.3912313,4
SLV,253,el salvador,2008-Q4,-6.4946798,4
SLV,253,el salvador,2009-Q1,-0.11797034,4
SLV,253,el salvador,2009-Q2,-0.06927501,4
SLV,253,el salvador,2009-Q3,-1.389499,4
SLV,253,el salvador,2009-Q4,-2.8673718,4
SLV,253,el salvador,2010-Q1,-1.4146123,4
SLV,253,el salvador,2010-Q2,-1.5313217,4
SLV,253,el salvador,2010-Q3,-2.5743445,4
SLV,253,el salvador,2010-Q4,-3.9635737,4
SLV,253,el salvador,2011-Q1,-3.632732648,5
SLV,253,el salvador,2011-Q2,-5.956449791,5
SLV,253,el salvador,2011-Q3,-7.271264577,5
SLV,253,el salvador,2011-Q4,-4.994574292,5
SLV,253,el salvador,2012-Q1,-4.623748513,5
SLV,253,el salvador,2012-Q2,-4.475467971,5
SLV,253,el salvador,2012-Q3,-7.330553621,5
SLV,253,el salvador,2012-Q4,-6.751180655,5
SLV,253,el salvador,2013-Q1,-6.569214285,5
SLV,253,el salvador,2013-Q2,-7.6606542,5
SLV,253,el salvador,2013-Q3,-7.722658277,5
SLV,253,el salvador,2013-Q4,-5.687083583,5
SLV,253,el salvador,2014-Q1,-8.230276121,5
SLV,253,el salvador,2014-Q2,-4.734515262,5
SLV,253,el salvador,2014-Q3,-3.047554658,5
SLV,253,el salvador,2014-Q4,-5.496320137,5
SLV,253,el salvador,2015-Q1,-2.673145715,5
SLV,253,el salvador,2015-Q2,-2.783924445,5
SLV,253,el salvador,2015-Q3,-3.426197929,5
SLV,253,el salvador,2015-Q4,-3.966114453,5
SLV,253,el salvador,2016-Q1,-3.35774035,5
SLV,253,el salvador,2016-Q2,-1.618806376,5
SLV,253,el salvador,2016-Q3,-2.746114751,5
SLV,253,el salvador,2016-Q4,-1.422562503,5
SLV,253,el salvador,2017-Q1,1.284741622,5
SLV,253,el salvador,2017-Q2,-1.631717427,5
SLV,253,el salvador,2017-Q3,-3.761351908,5
SLV,253,el salvador,2017-Q4,-3.262031652,5
SLV,253,el salvador,2018-Q1,-1.224883282,5
SLV,253,el salvador,2018-Q2,-2.440423703,5
SLV,253,el salvador,2018-Q3,-6.226736235,5
SLV,253,el salvador,2018-Q4,-3.221089999,5
SLV,253,el salvador,2019-Q1,-0.764597342,5
SLV,253,el salvador,2019-Q2,-0.428933512,5
SLV,253,el salvador,2019-Q3,-1.235607557,5
SLV,253,el salvador,2019-Q4,0.744845016,5
SLV,253,el salvador,2020-Q1,0.304316003,5
GTM,258,guatemala,1977-Q1,5.7473973,4
GTM,258,guatemala,1977-Q2,1.0992564,4
GTM,258,guatemala,1977-Q3,-2.2088809,4
GTM,258,guatemala,1977-Q4,-5.6151956,4
GTM,258,guatemala,1978-Q1,-3.6894795,4
GTM,258,guatemala,1978-Q2,-3.4062933,4
GTM,258,guatemala,1978-Q3,-5.6972887,4
GTM,258,guatemala,1978-Q4,-5.4128352,4
GTM,258,guatemala,1979-Q1,-4.7112915,4
GTM,258,guatemala,1979-Q2,-4.1265305,4
GTM,258,guatemala,1979-Q3,-0.72907148,4
GTM,258,guatemala,1979-Q4,-2.8551301,4
GTM,258,guatemala,1980-Q1,-4.6491934,4
GTM,258,guatemala,1980-Q2,4.9361731,4
GTM,258,guatemala,1980-Q3,-4.0852161,4
GTM,258,guatemala,1980-Q4,-4.4558379,4
GTM,258,guatemala,1981-Q1,-3.2548776,4
GTM,258,guatemala,1981-Q2,-4.8816538,4
GTM,258,guatemala,1981-Q3,-13.072056,4
GTM,258,guatemala,1981-Q4,-5.8492581,4
GTM,258,guatemala,1982-Q1,-4.9493575,4
GTM,258,guatemala,1982-Q2,-4.7730719,4
GTM,258,guatemala,1982-Q3,-4.3343129,4
GTM,258,guatemala,1982-Q4,-4.4849123,4
GTM,258,guatemala,1983-Q1,-3.4709291,4
GTM,258,guatemala,1983-Q2,-2.8983366,4
GTM,258,guatemala,1983-Q3,-2.3781811,4
GTM,258,guatemala,1983-Q4,-1.430522,4
GTM,258,guatemala,1984-Q1,-3.6522348,4
GTM,258,guatemala,1984-Q2,-5.5355476,4
GTM,258,guatemala,1984-Q3,-2.1397715,4
GTM,258,guatemala,1984-Q4,-4.9053333,4
GTM,258,guatemala,1985-Q1,-3.0555836,4
GTM,258,guatemala,1985-Q2,-2.7188161,4
GTM,258,guatemala,1985-Q3,-2.8671631,4
GTM,258,guatemala,1985-Q4,-0.79178572,4
GTM,258,guatemala,1986-Q1,-0.78313166,4
GTM,258,guatemala,1986-Q2,0.49246619,4
GTM,258,guatemala,1986-Q3,-4.5926535,4
GTM,258,guatemala,1986-Q4,1.0899688,4
GTM,258,guatemala,1987-Q1,-1.5463447,4
GTM,258,guatemala,1987-Q2,-4.9592367,4
GTM,258,guatemala,1987-Q3,-10.184488,4
GTM,258,guatemala,1987-Q4,-8.7535076,4
GTM,258,guatemala,1988-Q1,-7.4304674,4
GTM,258,guatemala,1988-Q2,-5.0714928,4
GTM,258,guatemala,1988-Q3,-4.9425075,4
GTM,258,guatemala,1988-Q4,-5.1389354,4
GTM,258,guatemala,1989-Q1,-6.9319852,4
GTM,258,guatemala,1989-Q2,-4.5209207,4
GTM,258,guatemala,1989-Q3,-1.8746857,4
GTM,258,guatemala,1989-Q4,-6.1992775,4
GTM,258,guatemala,1990-Q1,-4.3693288,4
GTM,258,guatemala,1990-Q2,-3.8349033,4
GTM,258,guatemala,1990-Q3,-3.9721359,4
GTM,258,guatemala,1990-Q4,-2.6934919,4
GTM,258,guatemala,1991-Q1,-3.4195727,4
GTM,258,guatemala,1991-Q2,-1.9193491,4
GTM,258,guatemala,1991-Q3,-3.7160805,4
GTM,258,guatemala,1991-Q4,0.59393201,4
GTM,258,guatemala,1992-Q1,-3.8972768,4
GTM,258,guatemala,1992-Q2,-6.5830456,4
GTM,258,guatemala,1992-Q3,-9.9505447,4
GTM,258,guatemala,1992-Q4,-7.7657275,4
GTM,258,guatemala,1993-Q1,-7.9727076,4
GTM,258,guatemala,1993-Q2,-5.487617,4
GTM,258,guatemala,1993-Q3,-5.7606381,4
GTM,258,guatemala,1993-Q4,-7.2236374,4
GTM,258,guatemala,1994-Q1,-6.0690903,4
GTM,258,guatemala,1994-Q2,-5.4885316,4
GTM,258,guatemala,1994-Q3,-3.6726341,4
GTM,258,guatemala,1994-Q4,-4.7892226,4
GTM,258,guatemala,1995-Q1,-3.0791871,4
GTM,258,guatemala,1995-Q2,-5.6591577,4
GTM,258,guatemala,1995-Q3,-4.2086692,4
GTM,258,guatemala,1995-Q4,-3.4084538,4
GTM,258,guatemala,1996-Q1,-3.4161,4
GTM,258,guatemala,1996-Q2,-4.0304577,4
GTM,258,guatemala,1996-Q3,-1.5996496,4
GTM,258,guatemala,1996-Q4,-2.6237144,4
GTM,258,guatemala,1997-Q1,-1.7053986,4
GTM,258,guatemala,1997-Q2,-3.5444753,4
GTM,258,guatemala,1997-Q3,-5.1161794,4
GTM,258,guatemala,1997-Q4,-4.2853126,4
GTM,258,guatemala,1998-Q1,-4.7301617,4
GTM,258,guatemala,1998-Q2,-2.7514192,4
GTM,258,guatemala,1998-Q3,-7.6659889,4
GTM,258,guatemala,1998-Q4,-7.685378,4
GTM,258,guatemala,1999-Q1,-6.1389168,4
GTM,258,guatemala,1999-Q2,-5.0656106,4
GTM,258,guatemala,1999-Q3,-6.2505425,4
GTM,258,guatemala,1999-Q4,-6.4266653,4
GTM,258,guatemala,2000-Q1,-4.3092271,4
GTM,258,guatemala,2000-Q2,-5.4876557,4
GTM,258,guatemala,2000-Q3,-5.5428927,4
GTM,258,guatemala,2000-Q4,-7.0147809,4
GTM,258,guatemala,2001-Q1,-6.7437768,4
GTM,258,guatemala,2001-Q2,-6.1683004,4
GTM,258,guatemala,2001-Q3,-9.4209079,4
GTM,258,guatemala,2001-Q4,-4.7269171,4
GTM,258,guatemala,2002-Q1,-6.7803797,4
GTM,258,guatemala,2002-Q2,-10.063803,4
GTM,258,guatemala,2002-Q3,-4.1890861,4
GTM,258,guatemala,2002-Q4,-3.9640767,4
GTM,258,guatemala,2003-Q1,-6.8524742,4
GTM,258,guatemala,2003-Q2,-3.118274,4
GTM,258,guatemala,2003-Q3,-4.9205344,4
GTM,258,guatemala,2003-Q4,-4.6622233,4
GTM,258,guatemala,2004-Q1,-5.8174701,4
GTM,258,guatemala,2004-Q2,-6.2174374,4
GTM,258,guatemala,2004-Q3,-3.2166899,4
GTM,258,guatemala,2004-Q4,-5.855437,4
GTM,258,guatemala,2005-Q1,-4.5610133,4
GTM,258,guatemala,2005-Q2,-5.3674983,4
GTM,258,guatemala,2005-Q3,-4.3793765,4
GTM,258,guatemala,2005-Q4,-5.2610305,4
GTM,258,guatemala,2006-Q1,-6.9771157,4
GTM,258,guatemala,2006-Q2,-6.9018258,4
GTM,258,guatemala,2006-Q3,-3.1581594,4
GTM,258,guatemala,2006-Q4,-4.6859619,4
GTM,258,guatemala,2007-Q1,-6.3411788,4
GTM,258,guatemala,2007-Q2,-2.8742954,4
GTM,258,guatemala,2007-Q3,-6.2799528,4
GTM,258,guatemala,2007-Q4,-6.8024674,4
GTM,258,guatemala,2008-Q1,-6.394925,4
GTM,258,guatemala,2008-Q2,-6.9364598,4
GTM,258,guatemala,2008-Q3,-3.5498186,4
GTM,258,guatemala,2008-Q4,-1.6958543,4
GTM,258,guatemala,2009-Q1,0.84461492,4
GTM,258,guatemala,2009-Q2,1.2642358,4
GTM,258,guatemala,2009-Q3,-0.59269762,4
GTM,258,guatemala,2009-Q4,-2.0176253,4
GTM,258,guatemala,2010-Q1,-0.51392215,4
GTM,258,guatemala,2010-Q2,-1.9810416,4
GTM,258,guatemala,2010-Q3,-3.6352538,4
GTM,258,guatemala,2010-Q4,-2.4401704,4
GTM,258,guatemala,2011-Q1,-2.780725048,5
GTM,258,guatemala,2011-Q2,-4.387298854,5
GTM,258,guatemala,2011-Q3,-2.780863282,5
GTM,258,guatemala,2011-Q4,-3.477965081,5
GTM,258,guatemala,2012-Q1,-3.965124035,5
GTM,258,guatemala,2012-Q2,-3.652268428,5
GTM,258,guatemala,2012-Q3,-1.457195965,5
GTM,258,guatemala,2012-Q4,-5.732275709,5
GTM,258,guatemala,2013-Q1,-4.05126664,5
GTM,258,guatemala,2013-Q2,-5.158270812,5
GTM,258,guatemala,2013-Q3,-5.025251813,5
GTM,258,guatemala,2013-Q4,-2.69104353,5
GTM,258,guatemala,2014-Q1,-4.449762573,5
GTM,258,guatemala,2014-Q2,-3.720057262,5
GTM,258,guatemala,2014-Q3,-2.593866761,5
GTM,258,guatemala,2014-Q4,-2.373885061,5
GTM,258,guatemala,2015-Q1,-1.486814632,5
GTM,258,guatemala,2015-Q2,-0.928137856,5
GTM,258,guatemala,2015-Q3,-1.759031455,5
GTM,258,guatemala,2015-Q4,-0.723868943,5
GTM,258,guatemala,2016-Q1,1.670709662,5
GTM,258,guatemala,2016-Q2,0.279916742,5
GTM,258,guatemala,2016-Q3,0.715892644,5
GTM,258,guatemala,2016-Q4,1.266677513,5
GTM,258,guatemala,2017-Q1,1.875040073,5
GTM,258,guatemala,2017-Q2,2.396830654,5
GTM,258,guatemala,2017-Q3,1.438203125,5
GTM,258,guatemala,2017-Q4,-0.733192294,5
GTM,258,guatemala,2018-Q1,0.960637563,5
GTM,258,guatemala,2018-Q2,0.050587302,5
GTM,258,guatemala,2018-Q3,1.333028733,5
GTM,258,guatemala,2018-Q4,1.209406629,5
GTM,258,guatemala,2019-Q1,0.729127199,5
GTM,258,guatemala,2019-Q2,1.998684757,5
GTM,258,guatemala,2019-Q3,3.696145487,5
GTM,258,guatemala,2019-Q4,3.005489728,5
GTM,258,guatemala,2020-Q1,2.953831917,5
MEX,273,mexico,1979-Q1,-2.4791167,4
MEX,273,mexico,1979-Q2,-2.9189676,4
MEX,273,mexico,1979-Q3,-3.1411404,4
MEX,273,mexico,1979-Q4,-3.2425912,4
MEX,273,mexico,1980-Q1,-3.1169101,4
MEX,273,mexico,1980-Q2,-4.1211688,4
MEX,273,mexico,1980-Q3,-4.2264567,4
MEX,273,mexico,1980-Q4,-4.9554975,4
MEX,273,mexico,1981-Q1,-4.206096,4
MEX,273,mexico,1981-Q2,-4.8285714,4
MEX,273,mexico,1981-Q3,-5.639964,4
MEX,273,mexico,1981-Q4,-5.7484769,4
MEX,273,mexico,1982-Q1,-8.14683,4
MEX,273,mexico,1982-Q2,-4.0750765,4
MEX,273,mexico,1982-Q3,0.12996789,4
MEX,273,mexico,1982-Q4,2.4640331,4
MEX,273,mexico,1983-Q1,3.249408,4
MEX,273,mexico,1983-Q2,3.3711297,4
MEX,273,mexico,1983-Q3,2.9264844,4
MEX,273,mexico,1983-Q4,3.4406134,4
MEX,273,mexico,1984-Q1,3.697102,4
MEX,273,mexico,1984-Q2,2.5162876,4
MEX,273,mexico,1984-Q3,1.2025382,4
MEX,273,mexico,1984-Q4,0.58088408,4
MEX,273,mexico,1985-Q1,-0.26589099,4
MEX,273,mexico,1985-Q2,-0.71945049,4
MEX,273,mexico,1985-Q3,1.2683366,4
MEX,273,mexico,1985-Q4,1.4229725,4
MEX,273,mexico,1986-Q1,-1.5261108,4
MEX,273,mexico,1986-Q2,-2.0712479,4
MEX,273,mexico,1986-Q3,-1.1038896,4
MEX,273,mexico,1986-Q4,1.2437184,4
MEX,273,mexico,1987-Q1,3.2421514,4
MEX,273,mexico,1987-Q2,3.9115993,4
MEX,273,mexico,1987-Q3,1.9195917,4
MEX,273,mexico,1987-Q4,1.8767547,4
MEX,273,mexico,1988-Q1,1.1065083,4
MEX,273,mexico,1988-Q2,0.020472115,4
MEX,273,mexico,1988-Q3,-1.8910043,4
MEX,273,mexico,1988-Q4,-2.914187,4
MEX,273,mexico,1989-Q1,-2.070423,4
MEX,273,mexico,1989-Q2,-2.0217786,4
MEX,273,mexico,1989-Q3,-2.4754361,4
MEX,273,mexico,1989-Q4,-2.2194386,4
MEX,273,mexico,1990-Q1,-3.4295801,4
MEX,273,mexico,1990-Q2,-2.3125397,4
MEX,273,mexico,1990-Q3,-1.6841496,4
MEX,273,mexico,1990-Q4,-2.1787857,4
MEX,273,mexico,1991-Q1,-2.8413169,4
MEX,273,mexico,1991-Q2,-4.2996174,4
MEX,273,mexico,1991-Q3,-3.9447463,4
MEX,273,mexico,1991-Q4,-4.4856984,4
MEX,273,mexico,1992-Q1,-5.2983735,4
MEX,273,mexico,1992-Q2,-5.6544535,4
MEX,273,mexico,1992-Q3,-5.6220406,4
MEX,273,mexico,1992-Q4,-5.5959575,4
MEX,273,mexico,1993-Q1,-5.0480844,4
MEX,273,mexico,1993-Q2,-4.9732613,4
MEX,273,mexico,1993-Q3,-4.8746305,4
MEX,273,mexico,1993-Q4,-4.1564443,4
MEX,273,mexico,1994-Q1,-5.8043127,4
MEX,273,mexico,1994-Q2,-6.1858275,4
MEX,273,mexico,1994-Q3,-5.727442,4
MEX,273,mexico,1994-Q4,-8.6406752,4
MEX,273,mexico,1995-Q1,-1.5174416,3
MEX,273,mexico,1995-Q2,-0.41673152,3
MEX,273,mexico,1995-Q3,-0.35864587,3
MEX,273,mexico,1995-Q4,0.15763579,3
MEX,273,mexico,1996-Q1,-0.093896656,3
MEX,273,mexico,1996-Q2,-0.43671458,3
MEX,273,mexico,1996-Q3,-0.74345596,3
MEX,273,mexico,1996-Q4,-1.3549157,3
MEX,273,mexico,1997-Q1,-0.46156486,3
MEX,273,mexico,1997-Q2,-1.8506441,3
MEX,273,mexico,1997-Q3,-2.2550906,3
MEX,273,mexico,1997-Q4,-2.78933,3
MEX,273,mexico,1998-Q1,-3.2500636,3
MEX,273,mexico,1998-Q2,-3.770994,3
MEX,273,mexico,1998-Q3,-4.3629276,3
MEX,273,mexico,1998-Q4,-3.7722457,3
MEX,273,mexico,1999-Q1,-3.3987833,3
MEX,273,mexico,1999-Q2,-3.0843875,3
MEX,273,mexico,1999-Q3,-2.6547917,3
MEX,273,mexico,1999-Q4,-2.6155215,3
MEX,273,mexico,2000-Q1,-3.4297533,3
MEX,273,mexico,2000-Q2,-3.150161,3
MEX,273,mexico,2000-Q3,-3.0232272,3
MEX,273,mexico,2000-Q4,-3.2726311,3
MEX,273,mexico,2001-Q1,-3.0809778,3
MEX,273,mexico,2001-Q2,-2.9644553,3
MEX,273,mexico,2001-Q3,-2.4927856,3
MEX,273,mexico,2001-Q4,-2.7534884,3
MEX,273,mexico,2002-Q1,-2.1114408,3
MEX,273,mexico,2002-Q2,-1.9566008,3
MEX,273,mexico,2002-Q3,-2.0686108,3
MEX,273,mexico,2002-Q4,-1.6010005,3
MEX,273,mexico,2003-Q1,-0.93373587,3
MEX,273,mexico,2003-Q2,-1.0434714,3
MEX,273,mexico,2003-Q3,-0.48499131,3
MEX,273,mexico,2003-Q4,-0.27013863,3
MEX,273,mexico,2004-Q1,-0.3212156,3
MEX,273,mexico,2004-Q2,-0.12708331,3
MEX,273,mexico,2004-Q3,-0.70227724,3
MEX,273,mexico,2004-Q4,-1.1951787,3
MEX,273,mexico,2005-Q1,-1.4037493,3
MEX,273,mexico,2005-Q2,-0.80914328,3
MEX,273,mexico,2005-Q3,-0.51532702,3
MEX,273,mexico,2005-Q4,-0.54507733,3
MEX,273,mexico,2006-Q1,-0.2687647,1
MEX,273,mexico,2006-Q2,-0.6170913,1
MEX,273,mexico,2006-Q3,0.01428774,1
MEX,273,mexico,2006-Q4,-0.301661,1
MEX,273,mexico,2007-Q1,-1.601872,1
MEX,273,mexico,2007-Q2,-0.9615327,1
MEX,273,mexico,2007-Q3,-0.1770301,1
MEX,273,mexico,2007-Q4,-0.5689231,1
MEX,273,mexico,2008-Q1,-1.669356,1
MEX,273,mexico,2008-Q2,-0.7647734,1
MEX,273,mexico,2008-Q3,-0.6041598,1
MEX,273,mexico,2008-Q4,-2.5384,1
MEX,273,mexico,2009-Q1,-1.03449,1
MEX,273,mexico,2009-Q2,-0.2850142,1
MEX,273,mexico,2009-Q3,-1.528198,1
MEX,273,mexico,2009-Q4,-0.2373756,1
MEX,273,mexico,2010-Q1,-0.3709871,1
MEX,273,mexico,2010-Q2,-0.1849614,1
MEX,273,mexico,2010-Q3,0.6598544,1
MEX,273,mexico,2010-Q4,-1.411655,1
MEX,273,mexico,2011-Q1,-0.7163885,1
MEX,273,mexico,2011-Q2,-1.003153,1
MEX,273,mexico,2011-Q3,-1.053799,1
MEX,273,mexico,2011-Q4,-0.7901154,1
MEX,273,mexico,2012-Q1,-1.264367,1
MEX,273,mexico,2012-Q2,-0.7871462,1
MEX,273,mexico,2012-Q3,-1.160001,1
MEX,273,mexico,2012-Q4,-2.683235,1
MEX,273,mexico,2013-Q1,-2.161706,1
MEX,273,mexico,2013-Q2,-2.717564,1
MEX,273,mexico,2013-Q3,-2.397724,1
MEX,273,mexico,2013-Q4,-2.838043,1
MEX,273,mexico,2014-Q1,-1.981249,1
MEX,273,mexico,2014-Q2,-2.267737,1
MEX,273,mexico,2014-Q3,-1.300644,1
MEX,273,mexico,2014-Q4,-1.862747,1
MEX,273,mexico,2015-Q1,-2.270689,1
MEX,273,mexico,2015-Q2,-2.639028,1
MEX,273,mexico,2015-Q3,-3.039524,1
MEX,273,mexico,2015-Q4,-2.632349,1
MEX,273,mexico,2016-Q1,-2.64431,1
MEX,273,mexico,2016-Q2,-2.742601,1
MEX,273,mexico,2016-Q3,-2.191599,1
MEX,273,mexico,2016-Q4,-1.985249,1
MEX,273,mexico,2017-Q1,-2.789687,1
MEX,273,mexico,2017-Q2,-1.476289,1
MEX,273,mexico,2017-Q3,-1.678705,1
MEX,273,mexico,2017-Q4,-1.248813,1
MEX,273,mexico,2018-Q1,-2.074752,1
MEX,273,mexico,2018-Q2,-1.987215,1
MEX,273,mexico,2018-Q3,-1.978548,1
MEX,273,mexico,2018-Q4,-2.410577,1
MEX,273,mexico,2019-Q1,-1.307165,1
MEX,273,mexico,2019-Q2,0.1977539,1
MEX,273,mexico,2019-Q3,-0.1278583,1
MEX,273,mexico,2019-Q4,-0.3683987,1
MEX,273,mexico,2020-Q1,0.7250186,1
MEX,273,mexico,2020-Q2,-1.618351,1
MEX,273,mexico,2020-Q3,5.913221,1
MEX,273,mexico,2020-Q4,4.176552,1
MEX,273,mexico,2021-Q1,-0.6086981,1
MEX,273,mexico,2021-Q2,0.6101606,1
MEX,273,mexico,2021-Q3,-1.003702,1
MEX,273,mexico,2021-Q4,-1.112358,1
MEX,273,mexico,2022-Q1,-0.5139839,1
MEX,273,mexico,2022-Q2,-1.964483,1
MEX,273,mexico,2022-Q3,-1.501057,1
MEX,273,mexico,2022-Q4,-1.854089,1
MEX,273,mexico,2023-Q1,-1.492114,1
MEX,273,mexico,2023-Q2,-0.7602073,1
MEX,273,mexico,2023-Q3,0.1688558,1
MEX,273,mexico,2023-Q4,0.822731,1
MEX,273,mexico,2024-Q1,-1.22442,1
MEX,273,mexico,2024-Q2,-0.5099767,1
MEX,273,mexico,2024-Q3,0.1165255,1
MEX,273,mexico,2024-Q4,1.020191,1
PRY,288,paraguay,2000-Q1,-1.5969903,4
PRY,288,paraguay,2000-Q2,-3.1572065,4
PRY,288,paraguay,2000-Q3,-1.7886703,4
PRY,288,paraguay,2000-Q4,-2.2612457,4
PRY,288,paraguay,2001-Q1,-4.5698687,4
PRY,288,paraguay,2001-Q2,-4.7344175,4
PRY,288,paraguay,2001-Q3,-3.9663365,4
PRY,288,paraguay,2001-Q4,-3.3513177,4
PRY,288,paraguay,2002-Q1,-4.4307193,4
PRY,288,paraguay,2002-Q2,1.6803319,4
PRY,288,paraguay,2002-Q3,6.7352559,4
PRY,288,paraguay,2002-Q4,4.0271261,4
PRY,288,paraguay,2003-Q1,-1.2317348,4
