date,ccode,cn,country,pct_cab,source,quarter,year,month,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
4/1/1983,GRC,174,Greece,-2.537733,4,1983q2,1983,279,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1983,GRC,174,Greece,-4.8890715,4,1983q3,1983,282,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1983,GRC,174,Greece,-3.8700105,4,1983q4,1983,285,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1984,GRC,174,Greece,-4.8906457,4,1984q1,1984,288,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1984,GRC,174,Greece,-4.4071978,4,1984q2,1984,291,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1984,GRC,174,Greece,-3.7818403,4,1984q3,1984,294,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1984,GRC,174,Greece,-5.8558271,4,1984q4,1984,297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1985,GRC,174,Greece,-7.2248666,4,1985q1,1985,300,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1985,GRC,174,Greece,-7.3543927,4,1985q2,1985,303,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1985,GRC,174,Greece,-7.5348452,4,1985q3,1985,306,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1985,GRC,174,Greece,-6.5321923,4,1985q4,1985,309,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1986,GRC,174,Greece,-4.1587212,4,1986q1,1986,312,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1986,GRC,174,Greece,-3.6972519,4,1986q2,1986,315,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1986,GRC,174,Greece,-3.574679,4,1986q3,1986,318,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1986,GRC,174,Greece,-1.7290838,4,1986q4,1986,321,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1987,GRC,174,Greece,-1.9430878,4,1987q1,1987,324,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1987,GRC,174,Greece,-3.4177824,4,1987q2,1987,327,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1987,GRC,174,Greece,0.10394057,4,1987q3,1987,330,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1987,GRC,174,Greece,-2.3301168,4,1987q4,1987,333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1988,GRC,174,Greece,-2.3046006,4,1988q1,1988,336,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1988,GRC,174,Greece,-1.1442783,4,1988q2,1988,339,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1988,GRC,174,Greece,-0.24593115,4,1988q3,1988,342,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1988,GRC,174,Greece,-1.3766147,4,1988q4,1988,345,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1989,GRC,174,Greece,-0.72989702,4,1989q1,1989,348,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1989,GRC,174,Greece,-3.6102865,4,1989q2,1989,351,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1989,GRC,174,Greece,-5.0285554,4,1989q3,1989,354,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1989,GRC,174,Greece,-4.1052643,4,1989q4,1989,357,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1990,GRC,174,Greece,-5.7739422,4,1990q1,1990,360,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1990,GRC,174,Greece,-3.2709065,4,1990q2,1990,363,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1990,GRC,174,Greece,-3.9938659,4,1990q3,1990,366,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1990,GRC,174,Greece,-2.7847792,4,1990q4,1990,369,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1991,GRC,174,Greece,-4.5075676,4,1991q1,1991,372,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1991,GRC,174,Greece,-1.051326,4,1991q2,1991,375,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1991,GRC,174,Greece,0.48224043,4,1991q3,1991,378,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1991,GRC,174,Greece,-1.3167163,4,1991q4,1991,381,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1992,GRC,174,Greece,-1.3311815,4,1992q1,1992,384,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1992,GRC,174,Greece,-0.79628321,4,1992q2,1992,387,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1992,GRC,174,Greece,-4.5951919,4,1992q3,1992,390,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1992,GRC,174,Greece,-0.67845817,4,1992q4,1992,393,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1993,GRC,174,Greece,0.35032628,4,1993q1,1993,396,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1993,GRC,174,Greece,-1.1765133,4,1993q2,1993,399,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1993,GRC,174,Greece,1.8366241,4,1993q3,1993,402,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1993,GRC,174,Greece,-3.892851,4,1993q4,1993,405,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1994,GRC,174,Greece,0.41731946,4,1994q1,1994,408,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1994,GRC,174,Greece,-1.5912346,4,1994q2,1994,411,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1994,GRC,174,Greece,0.64206114,4,1994q3,1994,414,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1994,GRC,174,Greece,-0.46600484,4,1994q4,1994,417,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1995,GRC,174,Greece,-1.3618538,4,1995q1,1995,420,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1995,GRC,174,Greece,-2.3269178,4,1995q2,1995,423,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1995,GRC,174,Greece,-3.7372964,4,1995q3,1995,426,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1995,GRC,174,Greece,-1.3408155,4,1995q4,1995,429,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1996,GRC,174,Greece,-2.7950984,4,1996q1,1996,432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1996,GRC,174,Greece,-3.7068969,4,1996q2,1996,435,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1996,GRC,174,Greece,-3.6390538,4,1996q3,1996,438,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1996,GRC,174,Greece,-3.085928,4,1996q4,1996,441,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1997,GRC,174,Greece,-4.0729403,4,1997q1,1997,444,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1997,GRC,174,Greece,-4.0297685,4,1997q2,1997,447,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1997,GRC,174,Greece,-4.1503782,4,1997q3,1997,450,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1997,GRC,174,Greece,-2.0577103,4,1997q4,1997,453,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1998,GRC,174,Greece,-2.1579173,4,1998q1,1998,456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1998,GRC,174,Greece,-1.9412029,4,1998q2,1998,459,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1998,GRC,174,Greece,-4.6734936,4,1998q3,1998,462,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1998,GRC,174,Greece,-2.3082854,4,1998q4,1998,465,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/1999,GRC,174,Greece,-3.0939186,4,1999q1,1999,468,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/1999,GRC,174,Greece,-4.7855179,4,1999q2,1999,471,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/1999,GRC,174,Greece,-6.1388045,4,1999q3,1999,474,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/1999,GRC,174,Greece,-7.3108678,4,1999q4,1999,477,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/2000,GRC,174,Greece,-8.7649086,4,2000q1,2000,480,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4/1/2000,GRC,174,Greece,-7.4582179,4,2000q2,2000,483,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7/1/2000,GRC,174,Greece,-6.7782794,4,2000q3,2000,486,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10/1/2000,GRC,174,Greece,-7.2444119,4,2000q4,2000,489,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1/1/2001,GRC,174,Greece,-6.6566841,4,2001q1,2001,492,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4/1/2001,GRC,174,Greece,-6.5952455,4,2001q2,2001,495,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2001,GRC,174,Greece,-8.2221176,4,2001q3,2001,498,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2001,GRC,174,Greece,-7.6080622,4,2001q4,2001,501,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2002,GRC,174,Greece,-6.892802,1,2002q1,2002,504,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2002,GRC,174,Greece,-6.749568,1,2002q2,2002,507,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2002,GRC,174,Greece,-5.903566,1,2002q3,2002,510,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2002,GRC,174,Greece,-7.962652,1,2002q4,2002,513,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2003,GRC,174,Greece,-9.09732,1,2003q1,2003,516,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2003,GRC,174,Greece,-8.127007,1,2003q2,2003,519,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2003,GRC,174,Greece,-7.898688,1,2003q3,2003,522,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2003,GRC,174,Greece,-8.607635,1,2003q4,2003,525,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2004,GRC,174,Greece,-6.760818,1,2004q1,2004,528,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2004,GRC,174,Greece,-9.358751,1,2004q2,2004,531,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2004,GRC,174,Greece,-6.60201,1,2004q3,2004,534,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2004,GRC,174,Greece,-7.331815,1,2004q4,2004,537,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2005,GRC,174,Greece,-9.005689,1,2005q1,2005,540,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2005,GRC,174,Greece,-7.445336,1,2005q2,2005,543,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2005,GRC,174,Greece,-8.738561,1,2005q3,2005,546,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2005,GRC,174,Greece,-10.30042,1,2005q4,2005,549,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2006,GRC,174,Greece,-11.08599,1,2006q1,2006,552,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2006,GRC,174,Greece,-12.48256,1,2006q2,2006,555,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2006,GRC,174,Greece,-11.03827,1,2006q3,2006,558,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2006,GRC,174,Greece,-11.58013,1,2006q4,2006,561,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2007,GRC,174,Greece,-16.15637,1,2007q1,2007,564,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2007,GRC,174,Greece,-13.44401,1,2007q2,2007,567,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2007,GRC,174,Greece,-13.72627,1,2007q3,2007,570,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2007,GRC,174,Greece,-15.98314,1,2007q4,2007,573,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2008,GRC,174,Greece,-14.09928,1,2008q1,2008,576,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2008,GRC,174,Greece,-15.65736,1,2008q2,2008,579,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2008,GRC,174,Greece,-15.42497,1,2008q3,2008,582,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2008,GRC,174,Greece,-13.83595,1,2008q4,2008,585,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2009,GRC,174,Greece,-12.13199,1,2009q1,2009,588,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2009,GRC,174,Greece,-12.16062,1,2009q2,2009,591,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2009,GRC,174,Greece,-12.1759,1,2009q3,2009,594,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2009,GRC,174,Greece,-12.54644,1,2009q4,2009,597,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2010,GRC,174,Greece,-13.58642,1,2010q1,2010,600,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2010,GRC,174,Greece,-6.111825,1,2010q2,2010,603,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2010,GRC,174,Greece,-9.371013,1,2010q3,2010,606,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2010,GRC,174,Greece,-9.032507,1,2010q4,2010,609,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2011,GRC,174,Greece,-9.667065,1,2011q1,2011,612,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2011,GRC,174,Greece,-9.491076,1,2011q2,2011,615,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2011,GRC,174,Greece,-8.841205,1,2011q3,2011,618,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2011,GRC,174,Greece,-7.403835,1,2011q4,2011,621,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2012,GRC,174,Greece,-7.876708,1,2012q1,2012,624,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2012,GRC,174,Greece,-3.128074,1,2012q2,2012,627,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2012,GRC,174,Greece,-1.040615,1,2012q3,2012,630,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2012,GRC,174,Greece,-2.693259,1,2012q4,2012,633,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2013,GRC,174,Greece,-5.776595,1,2013q1,2013,636,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2013,GRC,174,Greece,-2.378683,1,2013q2,2013,639,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2013,GRC,174,Greece,2.319647,1,2013q3,2013,642,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2013,GRC,174,Greece,-0.4730987,1,2013q4,2013,645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2014,GRC,174,Greece,-0.2490798,1,2014q1,2014,648,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2014,GRC,174,Greece,-0.7698922,1,2014q2,2014,651,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2014,GRC,174,Greece,0.01496209,1,2014q3,2014,654,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2014,GRC,174,Greece,-2.993453,1,2014q4,2014,657,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2015,GRC,174,Greece,-4.655794,1,2015q1,2015,660,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2015,GRC,174,Greece,-2.444062,1,2015q2,2015,663,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2015,GRC,174,Greece,2.880544,1,2015q3,2015,666,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2015,GRC,174,Greece,-0.6756557,1,2015q4,2015,669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2016,GRC,174,Greece,-2.109939,1,2016q1,2016,672,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2016,GRC,174,Greece,-1.548727,1,2016q2,2016,675,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2016,GRC,174,Greece,-1.000033,1,2016q3,2016,678,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2016,GRC,174,Greece,-3.560345,1,2016q4,2016,681,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2017,GRC,174,Greece,-1.527317,1,2017q1,2017,684,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2017,GRC,174,Greece,-1.796576,1,2017q2,2017,687,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2017,GRC,174,Greece,-1.96087,1,2017q3,2017,690,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2017,GRC,174,Greece,-3.957435,1,2017q4,2017,693,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2018,GRC,174,Greece,-1.682759,1,2018q1,2018,696,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2018,GRC,174,Greece,-3.342233,1,2018q2,2018,699,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2018,GRC,174,Greece,-4.496666,1,2018q3,2018,702,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2018,GRC,174,Greece,-3.066645,1,2018q4,2018,705,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2019,GRC,174,Greece,-3.109181,1,2019q1,2019,708,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2019,GRC,174,Greece,0.121346,1,2019q2,2019,711,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2019,GRC,174,Greece,-2.548792,1,2019q3,2019,714,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2019,GRC,174,Greece,-0.8539594,1,2019q4,2019,717,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2020,GRC,174,Greece,-2.491183,1,2020q1,2020,720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2020,GRC,174,Greece,-7.886956,1,2020q2,2020,723,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2020,GRC,174,Greece,-6.518948,1,2020q3,2020,726,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2020,GRC,174,Greece,-3.011328,1,2020q4,2020,729,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2021,GRC,174,Greece,-2.974544,1,2021q1,2021,732,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2021,GRC,174,Greece,-10.48229,1,2021q2,2021,735,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2021,GRC,174,Greece,-5.566848,1,2021q3,2021,738,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2021,GRC,174,Greece,-7.200028,1,2021q4,2021,741,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2022,GRC,174,Greece,-9.294035,1,2022q1,2022,744,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2022,GRC,174,Greece,-10.78739,1,2022q2,2022,747,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2022,GRC,174,Greece,-7.195531,1,2022q3,2022,750,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2022,GRC,174,Greece,-12.81263,1,2022q4,2022,753,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2023,GRC,174,Greece,-3.549994,1,2023q1,2023,756,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2023,GRC,174,Greece,-7.127369,1,2023q2,2023,759,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2023,GRC,174,Greece,-6.284814,1,2023q3,2023,762,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2023,GRC,174,Greece,-9.01485,1,2023q4,2023,765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2024,GRC,174,Greece,-6.133414,1,2024q1,2024,768,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2024,GRC,174,Greece,-7.511355,1,2024q2,2024,771,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2024,GRC,174,Greece,-5.890705,1,2024q3,2024,774,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2024,GRC,174,Greece,-6.678319,1,2024q4,2024,777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/1976,ISL,176,Iceland,-9.4114162,4,1976q1,1976,192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1976,ISL,176,Iceland,4.1512746,4,1976q2,1976,195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1976,ISL,176,Iceland,3.9688904,4,1976q3,1976,198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1976,ISL,176,Iceland,-4.8334062,4,1976q4,1976,201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1977,ISL,176,Iceland,-2.6881143,4,1977q1,1977,204,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1977,ISL,176,Iceland,-1.7503457,4,1977q2,1977,207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1977,ISL,176,Iceland,-2.1416571,4,1977q3,1977,210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1977,ISL,176,Iceland,-2.4887592,4,1977q4,1977,213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1978,ISL,176,Iceland,-5.2072395,4,1978q1,1978,216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1978,ISL,176,Iceland,-0.75107352,4,1978q2,1978,219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1978,ISL,176,Iceland,5.7432584,4,1978q3,1978,222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1978,ISL,176,Iceland,3.451864,4,1978q4,1978,225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1979,ISL,176,Iceland,0.18800864,4,1979q1,1979,228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1979,ISL,176,Iceland,-0.76005627,4,1979q2,1979,231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1979,ISL,176,Iceland,-1.6572751,4,1979q3,1979,234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1979,ISL,176,Iceland,-0.48582316,4,1979q4,1979,237,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1980,ISL,176,Iceland,-6.1395034,4,1980q1,1980,240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1980,ISL,176,Iceland,-4.1779727,4,1980q2,1980,243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1980,ISL,176,Iceland,0.48738997,4,1980q3,1980,246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1980,ISL,176,Iceland,0,4,1980q4,1980,249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1981,ISL,176,Iceland,-6.0984362,4,1981q1,1981,252,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1981,ISL,176,Iceland,-5.6983981,4,1981q2,1981,255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1981,ISL,176,Iceland,-1.381633,4,1981q3,1981,258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1981,ISL,176,Iceland,-4.6727218,4,1981q4,1981,261,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1982,ISL,176,Iceland,-8.331307,4,1982q1,1982,264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1982,ISL,176,Iceland,-10.445708,4,1982q2,1982,267,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1982,ISL,176,Iceland,-10.518116,4,1982q3,1982,270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1982,ISL,176,Iceland,-5.8195755,4,1982q4,1982,273,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1983,ISL,176,Iceland,-3.2366786,4,1983q1,1983,276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1983,ISL,176,Iceland,-1.2288183,4,1983q2,1983,279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1983,ISL,176,Iceland,-0.35927652,4,1983q3,1983,282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1983,ISL,176,Iceland,-3.6973268,4,1983q4,1983,285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1984,ISL,176,Iceland,-3.7941154,4,1984q1,1984,288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1984,ISL,176,Iceland,-8.2571954,4,1984q2,1984,291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1984,ISL,176,Iceland,-1.4265409,4,1984q3,1984,294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1984,ISL,176,Iceland,-6.0972981,4,1984q4,1984,297,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1985,ISL,176,Iceland,-6.9831774,4,1985q1,1985,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1985,ISL,176,Iceland,-3.7926853,4,1985q2,1985,303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
