date,ccode,cn,Country,year,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
4/1/2022,GRC,174,Greece,2022,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2022,GRC,174,Greece,2022,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2022,GRC,174,Greece,2022,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2023,GRC,174,Greece,2023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2023,GRC,174,Greece,2023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2023,GRC,174,Greece,2023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2023,GRC,174,Greece,2023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/2024,GRC,174,Greece,2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4/1/2024,GRC,174,Greece,2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7/1/2024,GRC,174,Greece,2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10/1/2024,GRC,174,Greece,2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1/1/1976,ISL,176,Iceland,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1976,ISL,176,Iceland,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1976,ISL,176,Iceland,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1976,ISL,176,Iceland,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1977,ISL,176,Iceland,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1977,ISL,176,Iceland,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1977,ISL,176,Iceland,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1977,ISL,176,Iceland,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1978,ISL,176,Iceland,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1978,ISL,176,Iceland,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1978,ISL,176,Iceland,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1978,ISL,176,Iceland,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1979,ISL,176,Iceland,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1979,ISL,176,Iceland,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1979,ISL,176,Iceland,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1979,ISL,176,Iceland,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1980,ISL,176,Iceland,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1980,ISL,176,Iceland,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1980,ISL,176,Iceland,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1980,ISL,176,Iceland,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1981,ISL,176,Iceland,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1981,ISL,176,Iceland,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1981,ISL,176,Iceland,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1981,ISL,176,Iceland,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1982,ISL,176,Iceland,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1982,ISL,176,Iceland,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1982,ISL,176,Iceland,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1982,ISL,176,Iceland,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1983,ISL,176,Iceland,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1983,ISL,176,Iceland,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1983,ISL,176,Iceland,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1983,ISL,176,Iceland,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1984,ISL,176,Iceland,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1984,ISL,176,Iceland,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1984,ISL,176,Iceland,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1984,ISL,176,Iceland,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1985,ISL,176,Iceland,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1985,ISL,176,Iceland,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1985,ISL,176,Iceland,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1985,ISL,176,Iceland,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1986,ISL,176,Iceland,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1986,ISL,176,Iceland,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1986,ISL,176,Iceland,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1986,ISL,176,Iceland,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1987,ISL,176,Iceland,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1987,ISL,176,Iceland,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1987,ISL,176,Iceland,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1987,ISL,176,Iceland,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1988,ISL,176,Iceland,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1988,ISL,176,Iceland,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1988,ISL,176,Iceland,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1988,ISL,176,Iceland,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1989,ISL,176,Iceland,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1989,ISL,176,Iceland,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1989,ISL,176,Iceland,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1989,ISL,176,Iceland,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1990,ISL,176,Iceland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1990,ISL,176,Iceland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1990,ISL,176,Iceland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1990,ISL,176,Iceland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1991,ISL,176,Iceland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1991,ISL,176,Iceland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1991,ISL,176,Iceland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1991,ISL,176,Iceland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1992,ISL,176,Iceland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1992,ISL,176,Iceland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1992,ISL,176,Iceland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1992,ISL,176,Iceland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1993,ISL,176,Iceland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1993,ISL,176,Iceland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1993,ISL,176,Iceland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1993,ISL,176,Iceland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1994,ISL,176,Iceland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1994,ISL,176,Iceland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1994,ISL,176,Iceland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1994,ISL,176,Iceland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1995,ISL,176,Iceland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1995,ISL,176,Iceland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1995,ISL,176,Iceland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1995,ISL,176,Iceland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1996,ISL,176,Iceland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1996,ISL,176,Iceland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1996,ISL,176,Iceland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1996,ISL,176,Iceland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1997,ISL,176,Iceland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1997,ISL,176,Iceland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1997,ISL,176,Iceland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1997,ISL,176,Iceland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1998,ISL,176,Iceland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1998,ISL,176,Iceland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1998,ISL,176,Iceland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1998,ISL,176,Iceland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1999,ISL,176,Iceland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/1999,ISL,176,Iceland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/1999,ISL,176,Iceland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/1999,ISL,176,Iceland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2000,ISL,176,Iceland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2000,ISL,176,Iceland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2000,ISL,176,Iceland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2000,ISL,176,Iceland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2001,ISL,176,Iceland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2001,ISL,176,Iceland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2001,ISL,176,Iceland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2001,ISL,176,Iceland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2002,ISL,176,Iceland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2002,ISL,176,Iceland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2002,ISL,176,Iceland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2002,ISL,176,Iceland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2003,ISL,176,Iceland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2003,ISL,176,Iceland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2003,ISL,176,Iceland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2003,ISL,176,Iceland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2004,ISL,176,Iceland,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2004,ISL,176,Iceland,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2004,ISL,176,Iceland,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2004,ISL,176,Iceland,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2005,ISL,176,Iceland,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2005,ISL,176,Iceland,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2005,ISL,176,Iceland,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2005,ISL,176,Iceland,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2006,ISL,176,Iceland,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2006,ISL,176,Iceland,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2006,ISL,176,Iceland,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2006,ISL,176,Iceland,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2007,ISL,176,Iceland,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2007,ISL,176,Iceland,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2007,ISL,176,Iceland,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2007,ISL,176,Iceland,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2008,ISL,176,Iceland,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2008,ISL,176,Iceland,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2008,ISL,176,Iceland,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2008,ISL,176,Iceland,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2009,ISL,176,Iceland,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2009,ISL,176,Iceland,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2009,ISL,176,Iceland,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2009,ISL,176,Iceland,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2010,ISL,176,Iceland,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2010,ISL,176,Iceland,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2010,ISL,176,Iceland,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2010,ISL,176,Iceland,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2011,ISL,176,Iceland,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2011,ISL,176,Iceland,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2011,ISL,176,Iceland,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2011,ISL,176,Iceland,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2012,ISL,176,Iceland,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2012,ISL,176,Iceland,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2012,ISL,176,Iceland,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2012,ISL,176,Iceland,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2013,ISL,176,Iceland,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2013,ISL,176,Iceland,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2013,ISL,176,Iceland,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2013,ISL,176,Iceland,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2014,ISL,176,Iceland,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2014,ISL,176,Iceland,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2014,ISL,176,Iceland,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2014,ISL,176,Iceland,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2015,ISL,176,Iceland,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2015,ISL,176,Iceland,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2015,ISL,176,Iceland,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2015,ISL,176,Iceland,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2016,ISL,176,Iceland,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2016,ISL,176,Iceland,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2016,ISL,176,Iceland,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2016,ISL,176,Iceland,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2017,ISL,176,Iceland,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2017,ISL,176,Iceland,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2017,ISL,176,Iceland,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2017,ISL,176,Iceland,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2018,ISL,176,Iceland,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2018,ISL,176,Iceland,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2018,ISL,176,Iceland,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2018,ISL,176,Iceland,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2019,ISL,176,Iceland,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2019,ISL,176,Iceland,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2019,ISL,176,Iceland,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2019,ISL,176,Iceland,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2020,ISL,176,Iceland,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2020,ISL,176,Iceland,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2020,ISL,176,Iceland,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2020,ISL,176,Iceland,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2021,ISL,176,Iceland,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2021,ISL,176,Iceland,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2021,ISL,176,Iceland,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2021,ISL,176,Iceland,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2022,ISL,176,Iceland,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2022,ISL,176,Iceland,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2022,ISL,176,Iceland,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2022,ISL,176,Iceland,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2023,ISL,176,Iceland,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2023,ISL,176,Iceland,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2023,ISL,176,Iceland,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2023,ISL,176,Iceland,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/2024,ISL,176,Iceland,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/1/2024,ISL,176,Iceland,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/1/2024,ISL,176,Iceland,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/1/2024,ISL,176,Iceland,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/1/1990,IRL,178,Ireland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1990,IRL,178,Ireland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1990,IRL,178,Ireland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1990,IRL,178,Ireland,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1991,IRL,178,Ireland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1991,IRL,178,Ireland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1991,IRL,178,Ireland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1991,IRL,178,Ireland,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1992,IRL,178,Ireland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1992,IRL,178,Ireland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1992,IRL,178,Ireland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1992,IRL,178,Ireland,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1993,IRL,178,Ireland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1993,IRL,178,Ireland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1993,IRL,178,Ireland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1993,IRL,178,Ireland,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1994,IRL,178,Ireland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1994,IRL,178,Ireland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1994,IRL,178,Ireland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1994,IRL,178,Ireland,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1995,IRL,178,Ireland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1995,IRL,178,Ireland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1995,IRL,178,Ireland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1995,IRL,178,Ireland,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1996,IRL,178,Ireland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1996,IRL,178,Ireland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1996,IRL,178,Ireland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1996,IRL,178,Ireland,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1997,IRL,178,Ireland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1997,IRL,178,Ireland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1997,IRL,178,Ireland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1997,IRL,178,Ireland,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1998,IRL,178,Ireland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1998,IRL,178,Ireland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1998,IRL,178,Ireland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1998,IRL,178,Ireland,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1999,IRL,178,Ireland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
4/1/1999,IRL,178,Ireland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/1999,IRL,178,Ireland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/1999,IRL,178,Ireland,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2000,IRL,178,Ireland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2000,IRL,178,Ireland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2000,IRL,178,Ireland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2000,IRL,178,Ireland,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2001,IRL,178,Ireland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2001,IRL,178,Ireland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2001,IRL,178,Ireland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2001,IRL,178,Ireland,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2002,IRL,178,Ireland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2002,IRL,178,Ireland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2002,IRL,178,Ireland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2002,IRL,178,Ireland,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2003,IRL,178,Ireland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2003,IRL,178,Ireland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2003,IRL,178,Ireland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2003,IRL,178,Ireland,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
