Adjustment,ccode,Country,Date,GDP,Unit multiplier,CURRENCY,Currency
Calendar and seasonally adjusted,TUR,Türkiye,2020-Q4,200039.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2021-Q1,211896.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2021-Q2,225726.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2021-Q3,245846.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2021-Q4,255868.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2022-Q1,356218,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2022-Q2,401814,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2022-Q3,467681.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2022-Q4,523640.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2023-Q1,650294.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2023-Q2,787229.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2023-Q3,942701.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2023-Q4,1096694.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2024-Q1,1339892.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2024-Q2,1507218.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2024-Q3,1651646.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2024-Q4,1901711.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2007-Q4,29667.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2008-Q1,33054.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2008-Q2,33329.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2008-Q3,35421.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2008-Q4,34531.5,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2009-Q1,37205.5,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2009-Q2,38245.2,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2009-Q3,39645.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2009-Q4,42480,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2010-Q1,41401.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2010-Q2,42627.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2010-Q3,44421.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2010-Q4,45234.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q1,46074.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q2,46973.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q3,46996.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q4,51030.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q1,51170.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q2,56177.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q3,57824.6,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q4,58229.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q1,61389,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q2,62667.6,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2016-Q4,2301.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2016-Q3,2162.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2016-Q2,2100.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2016-Q1,1977.1,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2015-Q4,1898.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2015-Q3,1850.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2015-Q2,1721.9,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2015-Q1,1636.2,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2014-Q4,1482.6,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2014-Q3,1357.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2014-Q2,1245.5,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2014-Q1,1175.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q4,1090.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q3,1040.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q2,1011.4,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2013-Q1,970.8,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q4,1063.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q3,1035,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q2,1021.5,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2012-Q1,1011.7,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q4,1040.2,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q3,1052.3,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,TUR,Türkiye,2011-Q2,1041.6,Millions,TRY,Turkish lira
Calendar and seasonally adjusted,ZAF,South Africa,2009-Q2,124224,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2003-Q1,284627.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2003-Q2,289484,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2003-Q3,296572.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2003-Q4,303294,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2004-Q1,319785,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2004-Q2,330239.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2004-Q3,335930.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2004-Q4,347137.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q2,1170299.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q3,1186592.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q4,1203953.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q1,1222062.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q2,1032094.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q3,1172582,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q4,1204942.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q2,214914.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q3,219415.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q4,223632,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q1,233578.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q2,241667.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q3,236137.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q4,243932,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2002-Q1,257035,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2002-Q2,266378.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2011-Q2,667762.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2011-Q3,683107.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2011-Q4,701671.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q1,716684.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q2,731534.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2009-Q2,553509.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2009-Q3,559258.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2009-Q4,570833.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2010-Q1,591002.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2010-Q2,606022.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2010-Q3,623709.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2010-Q4,634865,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2011-Q1,646623,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2008-Q1,494980.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2008-Q2,512989.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2008-Q3,537793.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2008-Q4,546406.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2002-Q3,275130.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2005-Q1,352872.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2005-Q2,360248,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2005-Q3,370140.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2005-Q4,379980.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q1,389278.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q2,401077.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q3,414201.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q4,429703.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q1,445380,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q2,455823.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q3,471331.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q4,489637,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2018-Q4,1143820.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q1,1145930.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q3,748437.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q4,767796.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2013-Q1,783817.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2013-Q2,796711.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2013-Q3,807052.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2013-Q4,821358.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2014-Q1,837263.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2014-Q2,851785.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2014-Q3,865787.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2014-Q4,876707,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2015-Q1,887705.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2015-Q2,903316,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2015-Q3,922841.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2015-Q4,940638,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2016-Q1,956062,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2016-Q2,975897,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2009-Q1,546156,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q4,36837.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q1,37462.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q2,38330.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q3,39337.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q4,40483.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q1,41771.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q2,42692.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q3,44533.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q4,45477.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q1,46205.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q2,47583.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q1,23854.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q2,24573.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q3,25216.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q4,25501.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q1,25432.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q2,25552.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q3,25735.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q4,26225.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q1,28010.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q1,20508.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q2,21411.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q3,22263.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q4,22975.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q2,165569.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q4,593600.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q4,1213466.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q3,1197373.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q2,1185323,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q1,1161241.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q4,1157607,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q3,1138180,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q2,1120858.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q1,1106547.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q4,1089883.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q3,1068750.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q2,1040731.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q1,1023520,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q4,994890.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q3,955055.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q2,964246.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q1,933145.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q4,914840.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q3,884678,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q2,750606,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2020-Q1,934497.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q4,922501,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q3,908052,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q2,897410,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2019-Q1,877392.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2012-Q3,170314.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2002-Q4,282679.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q1,1224380.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q2,1256641.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q3,1255353,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2021-Q4,1303881.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q1,1333724,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q2,1352232.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q3,1387935.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2022-Q4,1412829,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q1,1443540.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q2,1455668,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q3,1481112.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2023-Q4,1501984.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q1,1511565.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q2,1535102.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q3,1553328.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2024-Q4,1568240,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q1,92989.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q2,97871.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q3,99844.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q4,103405.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2016-Q3,993763.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2016-Q4,1005128.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2017-Q1,1016703.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2017-Q2,1035786.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2017-Q3,1052545.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2017-Q4,1071524.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2018-Q1,1092042.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2018-Q2,1108165,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2018-Q3,1124630,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q1,107482.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q2,111026.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q3,114224,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q4,117810.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q1,121595.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q2,125400.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q3,127803,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q4,131166,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q1,135038.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q2,141374.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q3,146067.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q4,152748.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q1,156142.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q2,159348.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q3,162401,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q4,166771,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q1,169066.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q2,173192,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q3,177409,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q4,179545.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q1,183866,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q2,189116.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q3,194756.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q4,199266,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q1,207623,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q4,80430.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q3,77581,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q2,76459.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1993-Q1,72481,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q1,107028.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q4,104940.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q3,102067.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q2,99848.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1995-Q1,96163.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q4,92309,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q3,89007.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q2,86452.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1994-Q1,83627.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q2,194083.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2001-Q1,187373.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q4,178154.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q3,174882,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q2,172222,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2000-Q1,165851.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q4,158782.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q3,155419.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q2,150786,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1999-Q1,146403.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q4,142707.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q3,140851,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q2,137179.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1998-Q1,133853.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q4,131860.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q3,128104.8,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q2,125744,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1997-Q1,122754.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q4,120055.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,1996-Q3,114763,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q4,390771.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q3,376969.5,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q2,365922.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2007-Q1,355708.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q4,345889.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q3,331771.3,Millions,ZAR,Rand
Calendar and seasonally adjusted,ZAF,South Africa,2006-Q2,319515.8,Millions,ZAR,Rand
