ccode,country,Adjustment,Date,pct_ca_oecd
AUT,Austria,Calendar and seasonally adjusted,2010-Q1,3.702004
AUT,Austria,Calendar and seasonally adjusted,2010-Q2,2.27775
AUT,Austria,Calendar and seasonally adjusted,2010-Q3,2.993052
AUT,Austria,Calendar and seasonally adjusted,2010-Q4,2.42548
AUT,Austria,Calendar and seasonally adjusted,2011-Q1,1.619732
AUT,Austria,Calendar and seasonally adjusted,2011-Q2,1.702582
AUT,Austria,Calendar and seasonally adjusted,2011-Q3,0.2470406
AUT,Austria,Calendar and seasonally adjusted,2011-Q4,3.096649
AUT,Austria,Calendar and seasonally adjusted,2012-Q1,1.339577
AUT,Austria,Calendar and seasonally adjusted,2012-Q2,2.012381
AUT,Austria,Calendar and seasonally adjusted,2012-Q3,2.053659
AUT,Austria,Calendar and seasonally adjusted,2012-Q4,1.220195
AUT,Austria,Calendar and seasonally adjusted,2013-Q1,3.243774
AUT,Austria,Calendar and seasonally adjusted,2013-Q2,1.787132
AUT,Austria,Calendar and seasonally adjusted,2013-Q3,1.043702
AUT,Austria,Calendar and seasonally adjusted,2013-Q4,1.212318
AUT,Austria,Calendar and seasonally adjusted,2014-Q1,0.1613701
AUT,Austria,Calendar and seasonally adjusted,2014-Q2,2.053334
AUT,Austria,Calendar and seasonally adjusted,2014-Q3,1.622304
AUT,Austria,Calendar and seasonally adjusted,2014-Q4,5.200838
AUT,Austria,Calendar and seasonally adjusted,2015-Q1,2.719766
AUT,Austria,Calendar and seasonally adjusted,2015-Q2,2.404117
AUT,Austria,Calendar and seasonally adjusted,2015-Q3,0.8242303
AUT,Austria,Calendar and seasonally adjusted,2015-Q4,1.189147
AUT,Austria,Calendar and seasonally adjusted,2016-Q1,4.011529
AUT,Austria,Calendar and seasonally adjusted,2016-Q2,3.097817
AUT,Austria,Calendar and seasonally adjusted,2016-Q3,2.424631
AUT,Austria,Calendar and seasonally adjusted,2016-Q4,1.323742
AUT,Austria,Calendar and seasonally adjusted,2017-Q1,0.4163971
AUT,Austria,Calendar and seasonally adjusted,2017-Q2,1.757931
AUT,Austria,Calendar and seasonally adjusted,2017-Q3,0.7651135
AUT,Austria,Calendar and seasonally adjusted,2017-Q4,2.805648
AUT,Austria,Calendar and seasonally adjusted,2018-Q1,2.422947
AUT,Austria,Calendar and seasonally adjusted,2018-Q2,1.801989
AUT,Austria,Calendar and seasonally adjusted,2018-Q3,0.9883928
AUT,Austria,Calendar and seasonally adjusted,2018-Q4,-1.606847
AUT,Austria,Calendar and seasonally adjusted,2019-Q1,3.015276
AUT,Austria,Calendar and seasonally adjusted,2019-Q2,2.163759
AUT,Austria,Calendar and seasonally adjusted,2019-Q3,2.098592
AUT,Austria,Calendar and seasonally adjusted,2019-Q4,1.717616
AUT,Austria,Calendar and seasonally adjusted,2020-Q1,4.799269
AUT,Austria,Calendar and seasonally adjusted,2020-Q2,3.087574
AUT,Austria,Calendar and seasonally adjusted,2020-Q3,3.540704
AUT,Austria,Calendar and seasonally adjusted,2020-Q4,1.204165
AUT,Austria,Calendar and seasonally adjusted,2021-Q1,0.7910474
AUT,Austria,Calendar and seasonally adjusted,2021-Q2,2.469339
AUT,Austria,Calendar and seasonally adjusted,2021-Q3,3.085511
AUT,Austria,Calendar and seasonally adjusted,2021-Q4,1.236276
AUT,Austria,Calendar and seasonally adjusted,2022-Q1,-0.3331071
AUT,Austria,Calendar and seasonally adjusted,2022-Q2,0.2765081
AUT,Austria,Calendar and seasonally adjusted,2022-Q3,-2.16739
AUT,Austria,Calendar and seasonally adjusted,2022-Q4,-0.2834332
AUT,Austria,Calendar and seasonally adjusted,2023-Q1,1.43094
AUT,Austria,Calendar and seasonally adjusted,2023-Q2,0.6789593
AUT,Austria,Calendar and seasonally adjusted,2023-Q3,1.976622
AUT,Austria,Calendar and seasonally adjusted,2023-Q4,3.163704
AUT,Austria,Calendar and seasonally adjusted,2024-Q1,4.886591
AUT,Austria,Calendar and seasonally adjusted,2024-Q2,1.704829
AUT,Austria,Calendar and seasonally adjusted,2024-Q3,1.832229
AUT,Austria,Calendar and seasonally adjusted,2024-Q4,1.130935
BEL,Belgium,Calendar and seasonally adjusted,2003-Q1,2.386919
BEL,Belgium,Calendar and seasonally adjusted,2003-Q2,4.611408
BEL,Belgium,Calendar and seasonally adjusted,2003-Q3,2.790052
BEL,Belgium,Calendar and seasonally adjusted,2003-Q4,4.628626
BEL,Belgium,Calendar and seasonally adjusted,2004-Q1,3.512236
BEL,Belgium,Calendar and seasonally adjusted,2004-Q2,2.912717
BEL,Belgium,Calendar and seasonally adjusted,2004-Q3,2.940985
BEL,Belgium,Calendar and seasonally adjusted,2004-Q4,3.499055
BEL,Belgium,Calendar and seasonally adjusted,2005-Q1,3.919775
BEL,Belgium,Calendar and seasonally adjusted,2005-Q2,3.31985
BEL,Belgium,Calendar and seasonally adjusted,2005-Q3,0.3862985
BEL,Belgium,Calendar and seasonally adjusted,2005-Q4,0.7173485
BEL,Belgium,Calendar and seasonally adjusted,2006-Q1,0.7785254
BEL,Belgium,Calendar and seasonally adjusted,2006-Q2,0.6791199
BEL,Belgium,Calendar and seasonally adjusted,2006-Q3,2.587142
BEL,Belgium,Calendar and seasonally adjusted,2006-Q4,3.890026
BEL,Belgium,Calendar and seasonally adjusted,2007-Q1,3.425758
BEL,Belgium,Calendar and seasonally adjusted,2007-Q2,2.535753
BEL,Belgium,Calendar and seasonally adjusted,2007-Q3,2.134021
BEL,Belgium,Calendar and seasonally adjusted,2007-Q4,-0.1578112
BEL,Belgium,Calendar and seasonally adjusted,2008-Q1,7.507409
BEL,Belgium,Calendar and seasonally adjusted,2008-Q2,-2.775059
BEL,Belgium,Calendar and seasonally adjusted,2008-Q3,-5.322033
BEL,Belgium,Calendar and seasonally adjusted,2008-Q4,-4.065061
BEL,Belgium,Calendar and seasonally adjusted,2009-Q1,-0.6739969
BEL,Belgium,Calendar and seasonally adjusted,2009-Q2,-4.500978
BEL,Belgium,Calendar and seasonally adjusted,2009-Q3,7.299767
BEL,Belgium,Calendar and seasonally adjusted,2009-Q4,5.402007
BEL,Belgium,Calendar and seasonally adjusted,2010-Q1,1.823038
BEL,Belgium,Calendar and seasonally adjusted,2010-Q2,3.272942
BEL,Belgium,Calendar and seasonally adjusted,2010-Q3,2.379704
BEL,Belgium,Calendar and seasonally adjusted,2010-Q4,-1.636933
BEL,Belgium,Calendar and seasonally adjusted,2011-Q1,-4.2469
BEL,Belgium,Calendar and seasonally adjusted,2011-Q2,-4.047976
BEL,Belgium,Calendar and seasonally adjusted,2011-Q3,0.4570813
BEL,Belgium,Calendar and seasonally adjusted,2011-Q4,0.4295513
BEL,Belgium,Calendar and seasonally adjusted,2012-Q1,-0.410582
BEL,Belgium,Calendar and seasonally adjusted,2012-Q2,3.021649
BEL,Belgium,Calendar and seasonally adjusted,2012-Q3,-0.245075
BEL,Belgium,Calendar and seasonally adjusted,2012-Q4,-3.105891
BEL,Belgium,Calendar and seasonally adjusted,2013-Q1,0.6913895
BEL,Belgium,Calendar and seasonally adjusted,2013-Q2,-2.394606
BEL,Belgium,Calendar and seasonally adjusted,2013-Q3,4.193588
BEL,Belgium,Calendar and seasonally adjusted,2013-Q4,2.483739
BEL,Belgium,Calendar and seasonally adjusted,2014-Q1,1.062482
BEL,Belgium,Calendar and seasonally adjusted,2014-Q2,2.468603
BEL,Belgium,Calendar and seasonally adjusted,2014-Q3,-4.005707
BEL,Belgium,Calendar and seasonally adjusted,2014-Q4,3.916713
BEL,Belgium,Calendar and seasonally adjusted,2015-Q1,-0.4201952
BEL,Belgium,Calendar and seasonally adjusted,2015-Q2,4.215288
BEL,Belgium,Calendar and seasonally adjusted,2015-Q3,0.8518221
BEL,Belgium,Calendar and seasonally adjusted,2015-Q4,0.8007495
BEL,Belgium,Calendar and seasonally adjusted,2016-Q1,2.858233
BEL,Belgium,Calendar and seasonally adjusted,2016-Q2,-0.1845812
BEL,Belgium,Calendar and seasonally adjusted,2016-Q3,-0.2637619
BEL,Belgium,Calendar and seasonally adjusted,2016-Q4,0.04282314
BEL,Belgium,Calendar and seasonally adjusted,2017-Q1,-0.4319175
BEL,Belgium,Calendar and seasonally adjusted,2017-Q2,0.4703259
BEL,Belgium,Calendar and seasonally adjusted,2017-Q3,2.38947
BEL,Belgium,Calendar and seasonally adjusted,2017-Q4,0.3570478
BEL,Belgium,Calendar and seasonally adjusted,2018-Q1,1.015387
BEL,Belgium,Calendar and seasonally adjusted,2018-Q2,-1.080361
BEL,Belgium,Calendar and seasonally adjusted,2018-Q3,0.05451511
BEL,Belgium,Calendar and seasonally adjusted,2018-Q4,-3.25777
BEL,Belgium,Calendar and seasonally adjusted,2019-Q1,-0.07311076
BEL,Belgium,Calendar and seasonally adjusted,2019-Q2,-2.285281
BEL,Belgium,Calendar and seasonally adjusted,2019-Q3,3.680971
BEL,Belgium,Calendar and seasonally adjusted,2019-Q4,-0.7445262
BEL,Belgium,Calendar and seasonally adjusted,2020-Q1,0.2467517
BEL,Belgium,Calendar and seasonally adjusted,2020-Q2,1.958665
BEL,Belgium,Calendar and seasonally adjusted,2020-Q3,-0.2665562
BEL,Belgium,Calendar and seasonally adjusted,2020-Q4,1.160488
BEL,Belgium,Calendar and seasonally adjusted,2021-Q1,-2.000314
BEL,Belgium,Calendar and seasonally adjusted,2021-Q2,5.848296
BEL,Belgium,Calendar and seasonally adjusted,2021-Q3,6.485687
BEL,Belgium,Calendar and seasonally adjusted,2021-Q4,-2.890387
BEL,Belgium,Calendar and seasonally adjusted,2022-Q1,1.763178
BEL,Belgium,Calendar and seasonally adjusted,2022-Q2,-0.2688822
BEL,Belgium,Calendar and seasonally adjusted,2022-Q3,-7.934925
BEL,Belgium,Calendar and seasonally adjusted,2022-Q4,0.992599
BEL,Belgium,Calendar and seasonally adjusted,2023-Q1,-1.521508
BEL,Belgium,Calendar and seasonally adjusted,2023-Q2,-3.100589
BEL,Belgium,Calendar and seasonally adjusted,2023-Q3,0.650041
BEL,Belgium,Calendar and seasonally adjusted,2023-Q4,1.263082
BEL,Belgium,Calendar and seasonally adjusted,2024-Q1,0.6972653
BEL,Belgium,Calendar and seasonally adjusted,2024-Q2,-2.19504
BEL,Belgium,Calendar and seasonally adjusted,2024-Q3,-0.01534357
BEL,Belgium,Calendar and seasonally adjusted,2024-Q4,-1.720011
BRA,Brazil,Calendar and seasonally adjusted,1996-Q1,-2.13904
BRA,Brazil,Calendar and seasonally adjusted,1996-Q2,-1.970611
BRA,Brazil,Calendar and seasonally adjusted,1996-Q3,-3.142807
BRA,Brazil,Calendar and seasonally adjusted,1996-Q4,-3.731734
BRA,Brazil,Calendar and seasonally adjusted,1997-Q1,-2.664288
BRA,Brazil,Calendar and seasonally adjusted,1997-Q2,-3.574923
BRA,Brazil,Calendar and seasonally adjusted,1997-Q3,-3.927857
BRA,Brazil,Calendar and seasonally adjusted,1997-Q4,-3.886538
BRA,Brazil,Calendar and seasonally adjusted,1998-Q1,-3.689937
BRA,Brazil,Calendar and seasonally adjusted,1998-Q2,-3.279021
BRA,Brazil,Calendar and seasonally adjusted,1998-Q3,-4.492019
BRA,Brazil,Calendar and seasonally adjusted,1998-Q4,-4.394714
BRA,Brazil,Calendar and seasonally adjusted,1999-Q1,-5.036269
BRA,Brazil,Calendar and seasonally adjusted,1999-Q2,-4.337232
BRA,Brazil,Calendar and seasonally adjusted,1999-Q3,-4.095003
BRA,Brazil,Calendar and seasonally adjusted,1999-Q4,-3.839076
BRA,Brazil,Calendar and seasonally adjusted,2000-Q1,-3.293491
BRA,Brazil,Calendar and seasonally adjusted,2000-Q2,-4.149225
BRA,Brazil,Calendar and seasonally adjusted,2000-Q3,-3.803333
BRA,Brazil,Calendar and seasonally adjusted,2000-Q4,-5.098768
BRA,Brazil,Calendar and seasonally adjusted,2001-Q1,-4.793688
BRA,Brazil,Calendar and seasonally adjusted,2001-Q2,-4.702349
BRA,Brazil,Calendar and seasonally adjusted,2001-Q3,-4.617165
BRA,Brazil,Calendar and seasonally adjusted,2001-Q4,-3.686243
BRA,Brazil,Calendar and seasonally adjusted,2002-Q1,-2.648879
BRA,Brazil,Calendar and seasonally adjusted,2002-Q2,-3.469909
BRA,Brazil,Calendar and seasonally adjusted,2002-Q3,-0.990686
BRA,Brazil,Calendar and seasonally adjusted,2002-Q4,0.1152699
BRA,Brazil,Calendar and seasonally adjusted,2003-Q1,0.1600836
BRA,Brazil,Calendar and seasonally adjusted,2003-Q2,0.1981269
BRA,Brazil,Calendar and seasonally adjusted,2003-Q3,0.5521056
BRA,Brazil,Calendar and seasonally adjusted,2003-Q4,0.9036078
BRA,Brazil,Calendar and seasonally adjusted,2004-Q1,0.9672399
BRA,Brazil,Calendar and seasonally adjusted,2004-Q2,1.459276
BRA,Brazil,Calendar and seasonally adjusted,2004-Q3,1.892121
BRA,Brazil,Calendar and seasonally adjusted,2004-Q4,1.494476
BRA,Brazil,Calendar and seasonally adjusted,2005-Q1,1.351345
BRA,Brazil,Calendar and seasonally adjusted,2005-Q2,1.028279
BRA,Brazil,Calendar and seasonally adjusted,2005-Q3,1.322436
BRA,Brazil,Calendar and seasonally adjusted,2005-Q4,1.24124
BRA,Brazil,Calendar and seasonally adjusted,2006-Q1,1.043397
BRA,Brazil,Calendar and seasonally adjusted,2006-Q2,0.2620616
BRA,Brazil,Calendar and seasonally adjusted,2006-Q3,1.321327
BRA,Brazil,Calendar and seasonally adjusted,2006-Q4,1.062334
BRA,Brazil,Calendar and seasonally adjusted,2007-Q1,0.5595145
BRA,Brazil,Calendar and seasonally adjusted,2007-Q2,0.2031027
BRA,Brazil,Calendar and seasonally adjusted,2007-Q3,-0.7547032
BRA,Brazil,Calendar and seasonally adjusted,2007-Q4,-0.8891225
BRA,Brazil,Calendar and seasonally adjusted,2008-Q1,-2.340701
BRA,Brazil,Calendar and seasonally adjusted,2008-Q2,-2.065512
BRA,Brazil,Calendar and seasonally adjusted,2008-Q3,-2.47817
BRA,Brazil,Calendar and seasonally adjusted,2008-Q4,-1.48514
BRA,Brazil,Calendar and seasonally adjusted,2009-Q1,-1.537089
BRA,Brazil,Calendar and seasonally adjusted,2009-Q2,-1.08543
BRA,Brazil,Calendar and seasonally adjusted,2009-Q3,-1.606061
BRA,Brazil,Calendar and seasonally adjusted,2009-Q4,-2.279436
BRA,Brazil,Calendar and seasonally adjusted,2010-Q1,-4.373952
BRA,Brazil,Calendar and seasonally adjusted,2010-Q2,-4.002722
BRA,Brazil,Calendar and seasonally adjusted,2010-Q3,-4.225842
BRA,Brazil,Calendar and seasonally adjusted,2010-Q4,-3.116904
BRA,Brazil,Calendar and seasonally adjusted,2011-Q1,-3.169911
BRA,Brazil,Calendar and seasonally adjusted,2011-Q2,-3.181002
BRA,Brazil,Calendar and seasonally adjusted,2011-Q3,-3.11818
BRA,Brazil,Calendar and seasonally adjusted,2011-Q4,-3.759527
BRA,Brazil,Calendar and seasonally adjusted,2012-Q1,-3.128796
BRA,Brazil,Calendar and seasonally adjusted,2012-Q2,-4.018697
BRA,Brazil,Calendar and seasonally adjusted,2012-Q3,-3.511314
BRA,Brazil,Calendar and seasonally adjusted,2012-Q4,-4.776292
BRA,Brazil,Calendar and seasonally adjusted,2013-Q1,-3.614701
BRA,Brazil,Calendar and seasonally adjusted,2013-Q2,-3.43895
BRA,Brazil,Calendar and seasonally adjusted,2013-Q3,-4.169774
BRA,Brazil,Calendar and seasonally adjusted,2013-Q4,-3.385595
BRA,Brazil,Calendar and seasonally adjusted,2014-Q1,-4.447703
BRA,Brazil,Calendar and seasonally adjusted,2014-Q2,-3.965819
BRA,Brazil,Calendar and seasonally adjusted,2014-Q3,-4.346774
BRA,Brazil,Calendar and seasonally adjusted,2014-Q4,-5.085532
BRA,Brazil,Calendar and seasonally adjusted,2015-Q1,-5.026999
BRA,Brazil,Calendar and seasonally adjusted,2015-Q2,-3.631985
BRA,Brazil,Calendar and seasonally adjusted,2015-Q3,-2.766471
BRA,Brazil,Calendar and seasonally adjusted,2015-Q4,-1.964047
BRA,Brazil,Calendar and seasonally adjusted,2016-Q1,-1.669158
BRA,Brazil,Calendar and seasonally adjusted,2016-Q2,-1.499343
BRA,Brazil,Calendar and seasonally adjusted,2016-Q3,-1.383683
BRA,Brazil,Calendar and seasonally adjusted,2016-Q4,-2.183019
BRA,Brazil,Calendar and seasonally adjusted,2017-Q1,-0.5709425
BRA,Brazil,Calendar and seasonally adjusted,2017-Q2,-0.7933685
BRA,Brazil,Calendar and seasonally adjusted,2017-Q3,-1.615169
BRA,Brazil,Calendar and seasonally adjusted,2017-Q4,-2.068487
BRA,Brazil,Calendar and seasonally adjusted,2018-Q1,-2.346029
BRA,Brazil,Calendar and seasonally adjusted,2018-Q2,-2.310562
BRA,Brazil,Calendar and seasonally adjusted,2018-Q3,-3.613166
BRA,Brazil,Calendar and seasonally adjusted,2018-Q4,-3.153085
BRA,Brazil,Calendar and seasonally adjusted,2019-Q1,-2.438216
BRA,Brazil,Calendar and seasonally adjusted,2019-Q2,-2.853747
BRA,Brazil,Calendar and seasonally adjusted,2019-Q3,-4.55518
BRA,Brazil,Calendar and seasonally adjusted,2019-Q4,-4.184784
BRA,Brazil,Calendar and seasonally adjusted,2020-Q1,-3.729917
BRA,Brazil,Calendar and seasonally adjusted,2020-Q2,0.6152598
BRA,Brazil,Calendar and seasonally adjusted,2020-Q3,0.4794756
BRA,Brazil,Calendar and seasonally adjusted,2020-Q4,-2.696128
BRA,Brazil,Calendar and seasonally adjusted,2021-Q1,-4.516801
BRA,Brazil,Calendar and seasonally adjusted,2021-Q2,0.6422731
BRA,Brazil,Calendar and seasonally adjusted,2021-Q3,-1.306261
BRA,Brazil,Calendar and seasonally adjusted,2021-Q4,-4.497679
BRA,Brazil,Calendar and seasonally adjusted,2022-Q1,-1.458972
BRA,Brazil,Calendar and seasonally adjusted,2022-Q2,-1.621522
BRA,Brazil,Calendar and seasonally adjusted,2022-Q3,-3.181796
BRA,Brazil,Calendar and seasonally adjusted,2022-Q4,-2.631898
BRA,Brazil,Calendar and seasonally adjusted,2023-Q1,-1.463996
BRA,Brazil,Calendar and seasonally adjusted,2023-Q2,-1.725036
BRA,Brazil,Calendar and seasonally adjusted,2023-Q3,-1.219673
BRA,Brazil,Calendar and seasonally adjusted,2023-Q4,-1.050395
BRA,Brazil,Calendar and seasonally adjusted,2024-Q1,-1.390288
BRA,Brazil,Calendar and seasonally adjusted,2024-Q2,-2.708112
BRA,Brazil,Calendar and seasonally adjusted,2024-Q3,-3.869088
BRA,Brazil,Calendar and seasonally adjusted,2024-Q4,-3.899417
CAN,Canada,Calendar and seasonally adjusted,1981-Q1,-4.140543
CAN,Canada,Calendar and seasonally adjusted,1981-Q2,-4.626187
CAN,Canada,Calendar and seasonally adjusted,1981-Q3,-4.67035
CAN,Canada,Calendar and seasonally adjusted,1981-Q4,-3.296622
CAN,Canada,Calendar and seasonally adjusted,1982-Q1,-0.4459483
CAN,Canada,Calendar and seasonally adjusted,1982-Q2,0.3891172
CAN,Canada,Calendar and seasonally adjusted,1982-Q3,1.640826
CAN,Canada,Calendar and seasonally adjusted,1982-Q4,0.3424414
CAN,Canada,Calendar and seasonally adjusted,1983-Q1,-0.4642443
CAN,Canada,Calendar and seasonally adjusted,1983-Q2,0.08850323
CAN,Canada,Calendar and seasonally adjusted,1983-Q3,-1.213167
CAN,Canada,Calendar and seasonally adjusted,1983-Q4,-1.696001
CAN,Canada,Calendar and seasonally adjusted,1984-Q1,-1.259378
CAN,Canada,Calendar and seasonally adjusted,1984-Q2,-0.699812
CAN,Canada,Calendar and seasonally adjusted,1984-Q3,-0.3439529
CAN,Canada,Calendar and seasonally adjusted,1984-Q4,0.4232475
CAN,Canada,Calendar and seasonally adjusted,1985-Q1,-0.4015668
CAN,Canada,Calendar and seasonally adjusted,1985-Q2,-1.599671
CAN,Canada,Calendar and seasonally adjusted,1985-Q3,-2.387114
CAN,Canada,Calendar and seasonally adjusted,1985-Q4,-2.190416
CAN,Canada,Calendar and seasonally adjusted,1986-Q1,-3.190825
CAN,Canada,Calendar and seasonally adjusted,1986-Q2,-2.935225
CAN,Canada,Calendar and seasonally adjusted,1986-Q3,-3.244691
CAN,Canada,Calendar and seasonally adjusted,1986-Q4,-2.872
CAN,Canada,Calendar and seasonally adjusted,1987-Q1,-2.541974
CAN,Canada,Calendar and seasonally adjusted,1987-Q2,-2.837404
CAN,Canada,Calendar and seasonally adjusted,1987-Q3,-3.164627
CAN,Canada,Calendar and seasonally adjusted,1987-Q4,-4.27689
CAN,Canada,Calendar and seasonally adjusted,1988-Q1,-3.145276
CAN,Canada,Calendar and seasonally adjusted,1988-Q2,-2.669165
CAN,Canada,Calendar and seasonally adjusted,1988-Q3,-3.654148
CAN,Canada,Calendar and seasonally adjusted,1988-Q4,-2.775483
CAN,Canada,Calendar and seasonally adjusted,1989-Q1,-3.178493
CAN,Canada,Calendar and seasonally adjusted,1989-Q2,-4.390019
CAN,Canada,Calendar and seasonally adjusted,1989-Q3,-3.960349
CAN,Canada,Calendar and seasonally adjusted,1989-Q4,-4.273434
CAN,Canada,Calendar and seasonally adjusted,1990-Q1,-4.279058
CAN,Canada,Calendar and seasonally adjusted,1990-Q2,-3.107426
CAN,Canada,Calendar and seasonally adjusted,1990-Q3,-2.919947
CAN,Canada,Calendar and seasonally adjusted,1990-Q4,-3.428401
CAN,Canada,Calendar and seasonally adjusted,1991-Q1,-3.714078
CAN,Canada,Calendar and seasonally adjusted,1991-Q2,-3.459089
CAN,Canada,Calendar and seasonally adjusted,1991-Q3,-4.049966
CAN,Canada,Calendar and seasonally adjusted,1991-Q4,-3.693138
CAN,Canada,Calendar and seasonally adjusted,1992-Q1,-4.092912
CAN,Canada,Calendar and seasonally adjusted,1992-Q2,-3.698107
CAN,Canada,Calendar and seasonally adjusted,1992-Q3,-3.82507
