Country,Date,CAB
KOSOVO,2023Q1,-7.937541
KOSOVO,2023Q2,-8.8645116
KOSOVO,2023Q3,-7.3095008
KOSOVO,2023Q4,-9.2532338
KOSOVO,2024Q1,-10.837052
KOSOVO,2024Q2,-9.7345216
KOSOVO,2024Q3,
LATVIA,1995Q1,
LATVIA,1995Q2,
LATVIA,1995Q3,
LATVIA,1995Q4,
LATVIA,1996Q1,
LATVIA,1996Q2,
LATVIA,1996Q3,
LATVIA,1996Q4,
LATVIA,1997Q1,
LATVIA,1997Q2,
LATVIA,1997Q3,
LATVIA,1997Q4,
LATVIA,1998Q1,
LATVIA,1998Q2,
LATVIA,1998Q3,
LATVIA,1998Q4,
LATVIA,1999Q1,
LATVIA,1999Q2,
LATVIA,1999Q3,
LATVIA,1999Q4,
LATVIA,2000Q1,-3.9503342
LATVIA,2000Q2,-3.0102285
LATVIA,2000Q3,-3.1261398
LATVIA,2000Q4,-4.8207095
LATVIA,2001Q1,-4.0903631
LATVIA,2001Q2,-3.5334421
LATVIA,2001Q3,-5.7814517
LATVIA,2001Q4,-10.093804
LATVIA,2002Q1,-4.4702831
LATVIA,2002Q2,-5.9292423
LATVIA,2002Q3,-5.7190233
LATVIA,2002Q4,-5.8347456
LATVIA,2003Q1,-6.5264994
LATVIA,2003Q2,-7.4768329
LATVIA,2003Q3,-7.5248139
LATVIA,2003Q4,-8.0271017
LATVIA,2004Q1,-10.656438
LATVIA,2004Q2,-16.555525
LATVIA,2004Q3,-11.558551
LATVIA,2004Q4,-9.446644
LATVIA,2005Q1,-11.780562
LATVIA,2005Q2,-10.436806
LATVIA,2005Q3,-11.542501
LATVIA,2005Q4,-14.195081
LATVIA,2006Q1,-16.944572
LATVIA,2006Q2,-18.557268
LATVIA,2006Q3,-22.796379
LATVIA,2006Q4,-26.567459
LATVIA,2007Q1,-24.841019
LATVIA,2007Q2,-22.141453
LATVIA,2007Q3,-22.167481
LATVIA,2007Q4,-18.37704
LATVIA,2008Q1,-17.676105
LATVIA,2008Q2,-14.906902
LATVIA,2008Q3,-10.844263
LATVIA,2008Q4,-8.3728212
LATVIA,2009Q1,-0.99263474
LATVIA,2009Q2,13.075627
LATVIA,2009Q3,10.030752
LATVIA,2009Q4,9.203683
LATVIA,2010Q1,5.6647225
LATVIA,2010Q2,4.4091375
LATVIA,2010Q3,0.017673936
LATVIA,2010Q4,-2.5279737
LATVIA,2011Q1,-1.9032185
LATVIA,2011Q2,-2.5790522
LATVIA,2011Q3,-5.6032133
LATVIA,2011Q4,-3.9148586
LATVIA,2012Q1,-6.0503188
LATVIA,2012Q2,-4.6633645
LATVIA,2012Q3,-2.0722713
LATVIA,2012Q4,-3.2802027
LATVIA,2013Q1,-3.6920343
LATVIA,2013Q2,-1.7275581
LATVIA,2013Q3,-2.9652775
LATVIA,2013Q4,-3.4429986
LATVIA,2014Q1,-3.2286082
LATVIA,2014Q2,-2.0265656
LATVIA,2014Q3,-0.81379611
LATVIA,2014Q4,-0.33602063
LATVIA,2015Q1,-2.0569708
LATVIA,2015Q2,-0.69698614
LATVIA,2015Q3,0.29929465
LATVIA,2015Q4,1.4289376
LATVIA,2016Q1,2.5385768
LATVIA,2016Q2,0.36483011
LATVIA,2016Q3,3.9699961
LATVIA,2016Q4,0.10634432
LATVIA,2017Q1,1.1713404
LATVIA,2017Q2,-0.39703051
LATVIA,2017Q3,-0.13833662
LATVIA,2017Q4,4.7926919
LATVIA,2018Q1,0.19894171
LATVIA,2018Q2,2.855819
LATVIA,2018Q3,-2.8428906
LATVIA,2018Q4,-1.7446411
LATVIA,2019Q1,1.1238347
LATVIA,2019Q2,-0.58144828
LATVIA,2019Q3,-0.26638893
LATVIA,2019Q4,-1.0157837
LATVIA,2020Q1,0.84548116
LATVIA,2020Q2,4.9121977
LATVIA,2020Q3,2.1326115
LATVIA,2020Q4,3.7189201
LATVIA,2021Q1,-2.4900981
LATVIA,2021Q2,-7.8280663
LATVIA,2021Q3,-4.4448014
LATVIA,2021Q4,-1.9093132
LATVIA,2022Q1,-5.744908
LATVIA,2022Q2,-5.5369742
LATVIA,2022Q3,-4.50813
LATVIA,2022Q4,-6.0714918
LATVIA,2023Q1,-5.3552645
LATVIA,2023Q2,-2.5231662
LATVIA,2023Q3,-3.4266963
LATVIA,2023Q4,-4.7830776
LATVIA,2024Q1,-0.78921394
LATVIA,2024Q2,-2.7212268
LATVIA,2024Q3,-2.2240892
LITHUANIA,1995Q1,-12.706195
LITHUANIA,1995Q2,-8.356256
LITHUANIA,1995Q3,-7.2161433
LITHUANIA,1995Q4,-8.2136206
LITHUANIA,1996Q1,-6.7560384
LITHUANIA,1996Q2,-8.3608949
LITHUANIA,1996Q3,-9.4282038
LITHUANIA,1996Q4,-11.345522
LITHUANIA,1997Q1,-10.856415
LITHUANIA,1997Q2,-11.481699
LITHUANIA,1997Q3,-9.283365
LITHUANIA,1997Q4,-11.494878
LITHUANIA,1998Q1,-12.06109
LITHUANIA,1998Q2,-11.768581
LITHUANIA,1998Q3,-14.854811
LITHUANIA,1998Q4,-12.875702
LITHUANIA,1999Q1,-11.696779
LITHUANIA,1999Q2,-13.008986
LITHUANIA,1999Q3,-9.9663097
LITHUANIA,1999Q4,-9.5406225
LITHUANIA,2000Q1,-6.9137946
LITHUANIA,2000Q2,-4.9819681
LITHUANIA,2000Q3,-4.5424874
LITHUANIA,2000Q4,-3.2550274
LITHUANIA,2001Q1,-3.9483872
LITHUANIA,2001Q2,-3.246998
LITHUANIA,2001Q3,-2.9011488
LITHUANIA,2001Q4,-4.8539123
LITHUANIA,2002Q1,-4.0172362
LITHUANIA,2002Q2,-4.0508282
LITHUANIA,2002Q3,-3.7707297
LITHUANIA,2002Q4,-4.2433206
LITHUANIA,2003Q1,-3.783257
LITHUANIA,2003Q2,-5.6962177
LITHUANIA,2003Q3,-6.2092406
LITHUANIA,2003Q4,-7.5706573
LITHUANIA,2004Q1,-8.7940388
LITHUANIA,2004Q2,-8.2578001
LITHUANIA,2004Q3,-7.603692
LITHUANIA,2004Q4,-6.8292464
LITHUANIA,2005Q1,-5.9515189
LITHUANIA,2005Q2,-7.4063737
LITHUANIA,2005Q3,-7.8913918
LITHUANIA,2005Q4,-8.5163053
LITHUANIA,2006Q1,-9.5956477
LITHUANIA,2006Q2,-9.7450487
LITHUANIA,2006Q3,-12.111047
LITHUANIA,2006Q4,-12.439743
LITHUANIA,2007Q1,-14.173059
LITHUANIA,2007Q2,-16.152476
LITHUANIA,2007Q3,-15.622446
LITHUANIA,2007Q4,-16.986
LITHUANIA,2008Q1,-18.417426
LITHUANIA,2008Q2,-14.834127
LITHUANIA,2008Q3,-11.558118
LITHUANIA,2008Q4,-7.8901203
LITHUANIA,2009Q1,-1.2472385
LITHUANIA,2009Q2,0.45951745
LITHUANIA,2009Q3,2.2451465
LITHUANIA,2009Q4,5.6125016
LITHUANIA,2010Q1,2.2603911
LITHUANIA,2010Q2,1.8187294
LITHUANIA,2010Q3,-0.20106993
LITHUANIA,2010Q4,-2.2923231
LITHUANIA,2011Q1,-2.9800929
LITHUANIA,2011Q2,-4.5100331
LITHUANIA,2011Q3,-3.2434819
LITHUANIA,2011Q4,-4.513167
LITHUANIA,2012Q1,-4.7954977
LITHUANIA,2012Q2,-0.84115467
LITHUANIA,2012Q3,-1.5221746
LITHUANIA,2012Q4,0.58310597
LITHUANIA,2013Q1,1.8876849
LITHUANIA,2013Q2,1.3758095
LITHUANIA,2013Q3,0.87138803
LITHUANIA,2013Q4,2.2028331
LITHUANIA,2014Q1,2.9198403
LITHUANIA,2014Q2,2.8346664
LITHUANIA,2014Q3,4.278602
LITHUANIA,2014Q4,1.6478757
LITHUANIA,2015Q1,-1.8426221
LITHUANIA,2015Q2,-2.5194727
LITHUANIA,2015Q3,-2.4195777
LITHUANIA,2015Q4,-1.9031164
LITHUANIA,2016Q1,-0.94430576
LITHUANIA,2016Q2,-0.97085245
LITHUANIA,2016Q3,-0.73913146
LITHUANIA,2016Q4,-0.78371678
LITHUANIA,2017Q1,0.56831769
LITHUANIA,2017Q2,0.53492778
LITHUANIA,2017Q3,0.85608465
LITHUANIA,2017Q4,1.0308246
LITHUANIA,2018Q1,-0.57615661
LITHUANIA,2018Q2,0.40987646
LITHUANIA,2018Q3,0.73932127
LITHUANIA,2018Q4,1.0375117
LITHUANIA,2019Q1,2.4637232
LITHUANIA,2019Q2,2.6908172
LITHUANIA,2019Q3,4.2092537
LITHUANIA,2019Q4,5.8602338
LITHUANIA,2020Q1,7.0305261
LITHUANIA,2020Q2,7.8434496
LITHUANIA,2020Q3,7.1959929
LITHUANIA,2020Q4,6.1192957
LITHUANIA,2021Q1,4.8757782
LITHUANIA,2021Q2,1.9329853
LITHUANIA,2021Q3,0.69719943
LITHUANIA,2021Q4,-1.3825712
LITHUANIA,2022Q1,-5.337319
LITHUANIA,2022Q2,-5.7896328
LITHUANIA,2022Q3,-5.5921194
LITHUANIA,2022Q4,-5.28221
LITHUANIA,2023Q1,-1.1498005
LITHUANIA,2023Q2,0.41774925
LITHUANIA,2023Q3,1.7307018
LITHUANIA,2023Q4,2.7188567
LITHUANIA,2024Q1,2.8617894
LITHUANIA,2024Q2,3.0392245
LITHUANIA,2024Q3,2.8662713
LUXEMBOURG,1995Q1,10.047408
LUXEMBOURG,1995Q2,15.13865
LUXEMBOURG,1995Q3,9.4545907
LUXEMBOURG,1995Q4,11.745535
LUXEMBOURG,1996Q1,10.809561
LUXEMBOURG,1996Q2,8.7568126
LUXEMBOURG,1996Q3,14.694142
LUXEMBOURG,1996Q4,8.9354207
LUXEMBOURG,1997Q1,6.6475395
LUXEMBOURG,1997Q2,10.731691
LUXEMBOURG,1997Q3,10.259741
LUXEMBOURG,1997Q4,12.203635
LUXEMBOURG,1998Q1,11.49452
LUXEMBOURG,1998Q2,13.43124
LUXEMBOURG,1998Q3,6.8180566
LUXEMBOURG,1998Q4,4.8862243
LUXEMBOURG,1999Q1,4.7337621
LUXEMBOURG,1999Q2,7.4390511
LUXEMBOURG,1999Q3,12.744691
LUXEMBOURG,1999Q4,7.9007488
LUXEMBOURG,2000Q1,15.529323
LUXEMBOURG,2000Q2,16.364631
LUXEMBOURG,2000Q3,14.866033
LUXEMBOURG,2000Q4,4.6627336
LUXEMBOURG,2001Q1,15.501479
LUXEMBOURG,2001Q2,3.0463639
LUXEMBOURG,2001Q3,4.449758
LUXEMBOURG,2001Q4,10.230207
LUXEMBOURG,2002Q1,15.803689
LUXEMBOURG,2002Q2,15.707988
LUXEMBOURG,2002Q3,-4.5249187
LUXEMBOURG,2002Q4,3.1923465
LUXEMBOURG,2003Q1,1.0093243
LUXEMBOURG,2003Q2,0.87578943
LUXEMBOURG,2003Q3,12.110393
LUXEMBOURG,2003Q4,13.978321
LUXEMBOURG,2004Q1,10.781773
LUXEMBOURG,2004Q2,-1.5829413
LUXEMBOURG,2004Q3,5.0533
LUXEMBOURG,2004Q4,13.853469
LUXEMBOURG,2005Q1,6.6144922
LUXEMBOURG,2005Q2,1.945656
LUXEMBOURG,2005Q3,10.469795
LUXEMBOURG,2005Q4,8.9708078
LUXEMBOURG,2006Q1,5.3405199
LUXEMBOURG,2006Q2,4.7753924
LUXEMBOURG,2006Q3,8.9841187
LUXEMBOURG,2006Q4,7.8723045
LUXEMBOURG,2007Q1,2.4009976
LUXEMBOURG,2007Q2,7.128183
LUXEMBOURG,2007Q3,6.5855136
LUXEMBOURG,2007Q4,10.141305
LUXEMBOURG,2008Q1,9.2442481
LUXEMBOURG,2008Q2,5.0782692
LUXEMBOURG,2008Q3,5.0682996
LUXEMBOURG,2008Q4,5.2885863
LUXEMBOURG,2009Q1,8.3339996
LUXEMBOURG,2009Q2,10.184232
LUXEMBOURG,2009Q3,4.0923479
LUXEMBOURG,2009Q4,1.2900733
LUXEMBOURG,2010Q1,6.8898713
LUXEMBOURG,2010Q2,2.8940393
LUXEMBOURG,2010Q3,5.0659778
LUXEMBOURG,2010Q4,8.290161
LUXEMBOURG,2011Q1,6.1259701
LUXEMBOURG,2011Q2,6.163259
LUXEMBOURG,2011Q3,2.3140262
LUXEMBOURG,2011Q4,8.059484
LUXEMBOURG,2012Q1,15.702763
LUXEMBOURG,2012Q2,-11.785245
LUXEMBOURG,2012Q3,15.535322
LUXEMBOURG,2012Q4,1.2961283
LUXEMBOURG,2013Q1,-10.740377
LUXEMBOURG,2013Q2,-3.7519658
LUXEMBOURG,2013Q3,9.3593868
LUXEMBOURG,2013Q4,19.407183
LUXEMBOURG,2014Q1,-3.8499515
LUXEMBOURG,2014Q2,6.296447
LUXEMBOURG,2014Q3,8.4183869
LUXEMBOURG,2014Q4,5.6835508
LUXEMBOURG,2015Q1,-1.8984742
LUXEMBOURG,2015Q2,12.543667
LUXEMBOURG,2015Q3,17.411172
LUXEMBOURG,2015Q4,-4.2349348
LUXEMBOURG,2016Q1,0.74745401
LUXEMBOURG,2016Q2,9.7798724
LUXEMBOURG,2016Q3,4.3397562
LUXEMBOURG,2016Q4,14.573548
LUXEMBOURG,2017Q1,13.539777
LUXEMBOURG,2017Q2,10.544882
LUXEMBOURG,2017Q3,-7.25843
LUXEMBOURG,2017Q4,9.4158344
LUXEMBOURG,2018Q1,10.558629
LUXEMBOURG,2018Q2,1.3859539
LUXEMBOURG,2018Q3,9.7322568
LUXEMBOURG,2018Q4,12.112461
LUXEMBOURG,2019Q1,15.657558
LUXEMBOURG,2019Q2,18.379342
LUXEMBOURG,2019Q3,8.6608481
LUXEMBOURG,2019Q4,-6.2282168
LUXEMBOURG,2020Q1,3.2560904
LUXEMBOURG,2020Q2,14.900539
LUXEMBOURG,2020Q3,6.4924957
LUXEMBOURG,2020Q4,13.676424
LUXEMBOURG,2021Q1,11.098544
LUXEMBOURG,2021Q2,18.913124
LUXEMBOURG,2021Q3,5.7127149
LUXEMBOURG,2021Q4,9.5921797
LUXEMBOURG,2022Q1,5.2691596
LUXEMBOURG,2022Q2,4.1477887
LUXEMBOURG,2022Q3,11.594084
LUXEMBOURG,2022Q4,6.141179
LUXEMBOURG,2023Q1,4.4663017
LUXEMBOURG,2023Q2,3.3237671
LUXEMBOURG,2023Q3,10.332387
LUXEMBOURG,2023Q4,6.0883163
LUXEMBOURG,2024Q1,9.4126328
LUXEMBOURG,2024Q2,5.8925544
LUXEMBOURG,2024Q3,7.9987654
MALTA,1995Q1,
MALTA,1995Q2,
MALTA,1995Q3,
MALTA,1995Q4,
MALTA,1996Q1,
MALTA,1996Q2,
MALTA,1996Q3,
MALTA,1996Q4,
MALTA,1997Q1,
MALTA,1997Q2,
MALTA,1997Q3,
MALTA,1997Q4,
MALTA,1998Q1,
MALTA,1998Q2,
MALTA,1998Q3,
MALTA,1998Q4,
MALTA,1999Q1,
MALTA,1999Q2,
MALTA,1999Q3,
MALTA,1999Q4,
MALTA,2000Q1,
MALTA,2000Q2,
MALTA,2000Q3,
MALTA,2000Q4,
MALTA,2001Q1,
MALTA,2001Q2,
MALTA,2001Q3,
MALTA,2001Q4,
MALTA,2002Q1,
MALTA,2002Q2,
MALTA,2002Q3,
MALTA,2002Q4,
MALTA,2003Q1,
MALTA,2003Q2,
MALTA,2003Q3,
MALTA,2003Q4,
MALTA,2004Q1,-1.0304047
MALTA,2004Q2,-7.1535963
MALTA,2004Q3,-1.61198
MALTA,2004Q4,-8.4381077
MALTA,2005Q1,-10.028794
MALTA,2005Q2,-7.7229549
MALTA,2005Q3,-4.6907794
MALTA,2005Q4,-10.878406
MALTA,2006Q1,-4.3924335
MALTA,2006Q2,-11.036659
MALTA,2006Q3,-7.3856462
MALTA,2006Q4,-1.131554
MALTA,2007Q1,-1.0009183
MALTA,2007Q2,-0.82794779
MALTA,2007Q3,-2.5450311
MALTA,2007Q4,-8.1334589
MALTA,2008Q1,2.5348803
MALTA,2008Q2,-4.9161487
MALTA,2008Q3,-1.9283555
MALTA,2008Q4,-5.3856357
MALTA,2009Q1,-13.831517
MALTA,2009Q2,-0.30217768
MALTA,2009Q3,-12.032819
MALTA,2009Q4,-7.768332
MALTA,2010Q1,-7.3700396
MALTA,2010Q2,-0.097471061
MALTA,2010Q3,-10.649712
MALTA,2010Q4,-6.3680937
MALTA,2011Q1,-6.9057678
MALTA,2011Q2,-4.532951
MALTA,2011Q3,2.4430159
MALTA,2011Q4,0.020995825
MALTA,2012Q1,0.46906807
MALTA,2012Q2,-4.9094111
MALTA,2012Q3,0.60074402
MALTA,2012Q4,1.6533804
MALTA,2013Q1,-3.2619155
MALTA,2013Q2,0.19981338
MALTA,2013Q3,1.3637911
MALTA,2013Q4,1.2053006
MALTA,2014Q1,3.9008344
MALTA,2014Q2,7.4080466
MALTA,2014Q3,7.065703
MALTA,2014Q4,3.0943944
MALTA,2015Q1,8.2555902
MALTA,2015Q2,0.7816598
MALTA,2015Q3,-2.1159742
MALTA,2015Q4,3.5817715
MALTA,2016Q1,-2.1247546
MALTA,2016Q2,-3.7394633
MALTA,2016Q3,2.2908352
MALTA,2016Q4,0.52270307
MALTA,2017Q1,12.438514
MALTA,2017Q2,20.659679
MALTA,2017Q3,19.327527
MALTA,2017Q4,22.177538
MALTA,2018Q1,16.934394
MALTA,2018Q2,13.409921
MALTA,2018Q3,13.562883
MALTA,2018Q4,9.0655267
MALTA,2019Q1,12.789278
MALTA,2019Q2,19.857713
MALTA,2019Q3,17.829984
MALTA,2019Q4,20.127503
MALTA,2020Q1,17.380963
MALTA,2020Q2,15.256402
MALTA,2020Q3,11.068645
MALTA,2020Q4,19.992047
MALTA,2021Q1,9.5162389
MALTA,2021Q2,10.122822
MALTA,2021Q3,9.4271364
MALTA,2021Q4,8.0792236
MALTA,2022Q1,0.69502549
MALTA,2022Q2,-5.7934808
MALTA,2022Q3,-1.6872237
MALTA,2022Q4,3.3056467
MALTA,2023Q1,6.8478561
MALTA,2023Q2,5.6377859
MALTA,2023Q3,7.8557484
MALTA,2023Q4,4.7257581
MALTA,2024Q1,6.729473
MALTA,2024Q2,8.5255862
MALTA,2024Q3,4.914738
MONTENEGRO,1995Q1,
MONTENEGRO,1995Q2,
MONTENEGRO,1995Q3,
MONTENEGRO,1995Q4,
MONTENEGRO,1996Q1,
MONTENEGRO,1996Q2,
MONTENEGRO,1996Q3,
MONTENEGRO,1996Q4,
MONTENEGRO,1997Q1,
MONTENEGRO,1997Q2,
MONTENEGRO,1997Q3,
MONTENEGRO,1997Q4,
MONTENEGRO,1998Q1,
MONTENEGRO,1998Q2,
MONTENEGRO,1998Q3,
MONTENEGRO,1998Q4,
MONTENEGRO,1999Q1,
MONTENEGRO,1999Q2,
MONTENEGRO,1999Q3,
MONTENEGRO,1999Q4,
MONTENEGRO,2000Q1,
MONTENEGRO,2000Q2,
MONTENEGRO,2000Q3,
MONTENEGRO,2000Q4,
MONTENEGRO,2001Q1,
MONTENEGRO,2001Q2,
MONTENEGRO,2001Q3,
MONTENEGRO,2001Q4,
MONTENEGRO,2002Q1,
MONTENEGRO,2002Q2,
MONTENEGRO,2002Q3,
MONTENEGRO,2002Q4,
MONTENEGRO,2003Q1,
MONTENEGRO,2003Q2,
MONTENEGRO,2003Q3,
MONTENEGRO,2003Q4,
MONTENEGRO,2004Q1,
MONTENEGRO,2004Q2,
MONTENEGRO,2004Q3,
MONTENEGRO,2004Q4,
MONTENEGRO,2005Q1,
MONTENEGRO,2005Q2,
MONTENEGRO,2005Q3,
MONTENEGRO,2005Q4,
MONTENEGRO,2006Q1,
MONTENEGRO,2006Q2,
MONTENEGRO,2006Q3,
MONTENEGRO,2006Q4,
MONTENEGRO,2007Q1,
MONTENEGRO,2007Q2,
MONTENEGRO,2007Q3,
MONTENEGRO,2007Q4,
MONTENEGRO,2008Q1,
MONTENEGRO,2008Q2,
MONTENEGRO,2008Q3,
MONTENEGRO,2008Q4,
MONTENEGRO,2009Q1,
MONTENEGRO,2009Q2,
MONTENEGRO,2009Q3,
MONTENEGRO,2009Q4,
MONTENEGRO,2010Q1,
MONTENEGRO,2010Q2,
MONTENEGRO,2010Q3,
MONTENEGRO,2010Q4,
MONTENEGRO,2011Q1,
MONTENEGRO,2011Q2,
MONTENEGRO,2011Q3,
MONTENEGRO,2011Q4,
MONTENEGRO,2012Q1,
MONTENEGRO,2012Q2,
MONTENEGRO,2012Q3,
MONTENEGRO,2012Q4,
MONTENEGRO,2013Q1,-15.727473
MONTENEGRO,2013Q2,-14.541568
MONTENEGRO,2013Q3,-14.962112
MONTENEGRO,2013Q4,-15.470176
MONTENEGRO,2014Q1,-15.086185
MONTENEGRO,2014Q2,-15.668604
MONTENEGRO,2014Q3,-17.105181
MONTENEGRO,2014Q4,-14.85329
MONTENEGRO,2015Q1,-14.323322
MONTENEGRO,2015Q2,-16.213222
MONTENEGRO,2015Q3,-14.967745
MONTENEGRO,2015Q4,-19.66329
MONTENEGRO,2016Q1,-19.517291
MONTENEGRO,2016Q2,-22.647139
MONTENEGRO,2016Q3,-19.865258
MONTENEGRO,2016Q4,-18.057778
MONTENEGRO,2017Q1,-20.623207
MONTENEGRO,2017Q2,-17.298504
MONTENEGRO,2017Q3,-19.870815
MONTENEGRO,2017Q4,-21.559166
MONTENEGRO,2018Q1,-20.114374
MONTENEGRO,2018Q2,-20.712805
MONTENEGRO,2018Q3,-21.726028
MONTENEGRO,2018Q4,-20.093559
MONTENEGRO,2019Q1,-20.196542
MONTENEGRO,2019Q2,-19.017392
MONTENEGRO,2019Q3,-18.230033
MONTENEGRO,2019Q4,-20.322337
MONTENEGRO,2020Q1,-20.809239
MONTENEGRO,2020Q2,-21.299658
MONTENEGRO,2020Q3,-44.982009
MONTENEGRO,2020Q4,-15.684632
MONTENEGRO,2021Q1,-12.243127
MONTENEGRO,2021Q2,-11.087827
MONTENEGRO,2021Q3,-11.828757
MONTENEGRO,2021Q4,-11.829827
MONTENEGRO,2022Q1,-12.493295
MONTENEGRO,2022Q2,-14.706367
MONTENEGRO,2022Q3,-15.047028
MONTENEGRO,2022Q4,-12.905098
MONTENEGRO,2023Q1,-13.516984
MONTENEGRO,2023Q2,-12.479437
MONTENEGRO,2023Q3,-14.376026
MONTENEGRO,2023Q4,-16.68143
MONTENEGRO,2024Q1,-18.873732
MONTENEGRO,2024Q2,-18.92595
MONTENEGRO,2024Q3,-19.778851
NETHERLANDS,1995Q1,
NETHERLANDS,1995Q2,
NETHERLANDS,1995Q3,
NETHERLANDS,1995Q4,
NETHERLANDS,1996Q1,
NETHERLANDS,1996Q2,
NETHERLANDS,1996Q3,
NETHERLANDS,1996Q4,
NETHERLANDS,1997Q1,
NETHERLANDS,1997Q2,
NETHERLANDS,1997Q3,
NETHERLANDS,1997Q4,
NETHERLANDS,1998Q1,
NETHERLANDS,1998Q2,
NETHERLANDS,1998Q3,
NETHERLANDS,1998Q4,
NETHERLANDS,1999Q1,
NETHERLANDS,1999Q2,
NETHERLANDS,1999Q3,
NETHERLANDS,1999Q4,
NETHERLANDS,2000Q1,
NETHERLANDS,2000Q2,
NETHERLANDS,2000Q3,
NETHERLANDS,2000Q4,
NETHERLANDS,2001Q1,
NETHERLANDS,2001Q2,
NETHERLANDS,2001Q3,
NETHERLANDS,2001Q4,
NETHERLANDS,2002Q1,
NETHERLANDS,2002Q2,
NETHERLANDS,2002Q3,
NETHERLANDS,2002Q4,
NETHERLANDS,2003Q1,
NETHERLANDS,2003Q2,4.8835913
NETHERLANDS,2003Q3,6.2631576
NETHERLANDS,2003Q4,6.6607448
NETHERLANDS,2004Q1,6.2953725
NETHERLANDS,2004Q2,7.6771186
NETHERLANDS,2004Q3,7.3655952
NETHERLANDS,2004Q4,8.8651793
NETHERLANDS,2005Q1,7.1927299
NETHERLANDS,2005Q2,7.9724965
NETHERLANDS,2005Q3,7.1656724
NETHERLANDS,2005Q4,5.8756491
NETHERLANDS,2006Q1,9.9877449
NETHERLANDS,2006Q2,10.172165
NETHERLANDS,2006Q3,9.0624139
NETHERLANDS,2006Q4,7.0712244
NETHERLANDS,2007Q1,8.5927568
NETHERLANDS,2007Q2,7.4808685
NETHERLANDS,2007Q3,5.6590888
NETHERLANDS,2007Q4,5.7550984
NETHERLANDS,2008Q1,6.004406
NETHERLANDS,2008Q2,6.2938804
NETHERLANDS,2008Q3,6.2508298
NETHERLANDS,2008Q4,0.53766704
NETHERLANDS,2009Q1,-1.285462
NETHERLANDS,2009Q2,7.3104008
NETHERLANDS,2009Q3,3.3369714
NETHERLANDS,2009Q4,4.7315414
NETHERLANDS,2010Q1,3.4027216
NETHERLANDS,2010Q2,8.1547455
NETHERLANDS,2010Q3,7.4153667
NETHERLANDS,2010Q4,7.4244919
NETHERLANDS,2011Q1,8.8736984
NETHERLANDS,2011Q2,5.6122386
NETHERLANDS,2011Q3,8.3957046
NETHERLANDS,2011Q4,6.21542
NETHERLANDS,2012Q1,6.1506
NETHERLANDS,2012Q2,9.0603796
NETHERLANDS,2012Q3,7.1844985
NETHERLANDS,2012Q4,8.801249
NETHERLANDS,2013Q1,10.322786
NETHERLANDS,2013Q2,7.5157641
NETHERLANDS,2013Q3,9.0679331
NETHERLANDS,2013Q4,6.7865392
NETHERLANDS,2014Q1,7.8045692
NETHERLANDS,2014Q2,9.2658645
NETHERLANDS,2014Q3,10.056887
NETHERLANDS,2014Q4,8.3620122
NETHERLANDS,2015Q1,12.986879
NETHERLANDS,2015Q2,-7.9833151
NETHERLANDS,2015Q3,8.0499411
NETHERLANDS,2015Q4,6.9254947
NETHERLANDS,2016Q1,6.7904853
NETHERLANDS,2016Q2,6.058924
NETHERLANDS,2016Q3,6.8425384
NETHERLANDS,2016Q4,9.4867786
NETHERLANDS,2017Q1,9.0972476
NETHERLANDS,2017Q2,6.2929631
NETHERLANDS,2017Q3,8.331895
NETHERLANDS,2017Q4,8.8597655
NETHERLANDS,2018Q1,8.7109619
NETHERLANDS,2018Q2,7.2121616
NETHERLANDS,2018Q3,9.4221537
NETHERLANDS,2018Q4,10.639428
NETHERLANDS,2019Q1,7.0258632
NETHERLANDS,2019Q2,5.1176704
NETHERLANDS,2019Q3,7.6179133
NETHERLANDS,2019Q4,7.7356807
NETHERLANDS,2020Q1,3.333124
NETHERLANDS,2020Q2,5.8081382
NETHERLANDS,2020Q3,7.2228695
NETHERLANDS,2020Q4,5.8451834
NETHERLANDS,2021Q1,11.326331
NETHERLANDS,2021Q2,11.697778
NETHERLANDS,2021Q3,10.331697
NETHERLANDS,2021Q4,7.0387037
NETHERLANDS,2022Q1,8.3309162
NETHERLANDS,2022Q2,4.6968797
NETHERLANDS,2022Q3,4.7442345
NETHERLANDS,2022Q4,8.8218701
NETHERLANDS,2023Q1,8.2448469
NETHERLANDS,2023Q2,10.486936
NETHERLANDS,2023Q3,9.4454753
NETHERLANDS,2023Q4,11.115255
NETHERLANDS,2024Q1,8.6574287
NETHERLANDS,2024Q2,10.483449
NETHERLANDS,2024Q3,10.541931
NORTH_MACEDONIA,1995Q1,
NORTH_MACEDONIA,1995Q2,
NORTH_MACEDONIA,1995Q3,
NORTH_MACEDONIA,1995Q4,
NORTH_MACEDONIA,1996Q1,
NORTH_MACEDONIA,1996Q2,
NORTH_MACEDONIA,1996Q3,
NORTH_MACEDONIA,1996Q4,
NORTH_MACEDONIA,1997Q1,
NORTH_MACEDONIA,1997Q2,
NORTH_MACEDONIA,1997Q3,
NORTH_MACEDONIA,1997Q4,
NORTH_MACEDONIA,1998Q1,
NORTH_MACEDONIA,1998Q2,
NORTH_MACEDONIA,1998Q3,
NORTH_MACEDONIA,1998Q4,
NORTH_MACEDONIA,1999Q1,
NORTH_MACEDONIA,1999Q2,
NORTH_MACEDONIA,1999Q3,
NORTH_MACEDONIA,1999Q4,
NORTH_MACEDONIA,2000Q1,
NORTH_MACEDONIA,2000Q2,
