country_name,date2,pct_ca,ca,ccode,cn
Thailand,2014-07-01,.,-1.19004230514473,THA,578
Thailand,2014-10-01,.,5.84212972906487,THA,578
Thailand,2015-01-01,.,6.37741417317292,THA,578
Thailand,2015-04-01,.,7.53176398987431,THA,578
Thailand,2015-07-01,.,4.66090955184751,THA,578
Thailand,2015-10-01,.,9.44120346653584,THA,578
Thailand,2016-01-01,.,12.4883864720872,THA,578
Thailand,2016-04-01,.,12.5965915572588,THA,578
Thailand,2016-07-01,.,8.60194943266596,THA,578
Thailand,2016-10-01,.,8.76857841579676,THA,578
Thailand,2017-01-01,.,9.51683077740779,THA,578
Thailand,2017-04-01,.,10.3338650981921,THA,578
Thailand,2017-07-01,.,10.4003711889618,THA,578
Thailand,2017-10-01,.,8.3291586163606,THA,578
Thailand,2018-01-01,.,8.03406957671952,THA,578
Thailand,2018-04-01,.,7.72408392079794,THA,578
Thailand,2018-07-01,.,2.11356169420968,THA,578
Thailand,2018-10-01,.,4.4739446359119,THA,578
Thailand,2019-01-01,.,6.01254811404532,THA,578
Thailand,2019-04-01,.,7.08504830558984,THA,578
Thailand,2019-07-01,.,7.33859084072912,THA,578
Thailand,2019-10-01,.,7.65532049925918,THA,578
Thailand,2020-01-01,.,.,THA,578
Thailand,2020-04-01,.,.,THA,578
Thailand,2020-07-01,.,.,THA,578
Thailand,2020-10-01,.,.,THA,578
Thailand,2021-01-01,.,.,THA,578
Thailand,2021-04-01,.,.,THA,578
Thailand,2021-07-01,.,.,THA,578
Thailand,2021-10-01,.,.,THA,578
Thailand,2022-01-01,.,.,THA,578
Thailand,2022-04-01,.,.,THA,578
Thailand,2022-07-01,.,.,THA,578
Turkey,1987-01-01,-3.11250537633896,.,.,.
Turkey,1987-04-01,0.307034584693611,.,.,.
Turkey,1987-07-01,1.3416918925941,.,.,.
Turkey,1987-10-01,-3.15532833337784,.,.,.
Turkey,1988-01-01,-2.38766446709633,.,.,.
Turkey,1988-04-01,0.467583537101746,.,.,.
Turkey,1988-07-01,3.29977795481682,.,.,.
Turkey,1988-10-01,5.17619699239731,.,.,.
Turkey,1989-01-01,2.36557740718126,.,.,.
Turkey,1989-04-01,-0.320773548446596,.,.,.
Turkey,1989-07-01,1.24454479664564,.,.,.
Turkey,1989-10-01,0.556256482377648,.,.,.
Turkey,1990-01-01,-3.61093170940876,.,.,.
Turkey,1990-04-01,-1.86297502368689,.,.,.
Turkey,1990-07-01,-1.09173795208335,.,.,.
Turkey,1990-10-01,-1.53921544551849,.,.,.
Turkey,1991-01-01,-0.825650338083506,.,.,.
Turkey,1991-04-01,0.703612668439746,.,.,.
Turkey,1991-07-01,1.34001327678561,.,.,.
Turkey,1991-10-01,-0.919442530721426,.,.,.
Turkey,1992-01-01,-0.562005955725908,.,.,.
Turkey,1992-04-01,-1.82261019945145,.,.,.
Turkey,1992-07-01,-0.0963637547101825,.,.,.
Turkey,1992-10-01,-0.447462359443307,.,.,.
Turkey,1993-01-01,-2.90192663669586,.,.,.
Turkey,1993-04-01,-6.25215396285057,.,.,.
Turkey,1993-07-01,-2.8831709176302,.,.,.
Turkey,1993-10-01,-3.75572480261326,.,.,.
Turkey,1994-01-01,-4.91620823740959,.,.,.
Turkey,1994-04-01,5.58310002088547,.,.,.
Turkey,1994-07-01,5.29211312532425,.,.,.
Turkey,1994-10-01,1.03931417688727,.,.,.
Turkey,1995-01-01,1.45776346325874,.,.,.
Turkey,1995-04-01,-1.18196317926049,.,.,.
Turkey,1995-07-01,0.0492846476845443,.,.,.
Turkey,1995-10-01,-6.08377493917942,.,.,.
Turkey,1996-01-01,-1.39196030795574,.,.,.
Turkey,1996-04-01,-3.94674018025398,.,.,.
Turkey,1996-07-01,0.880636181682348,.,.,.
Turkey,1996-10-01,-2.37650591880083,.,.,.
Turkey,1997-01-01,-3.82383987307549,.,.,.
Turkey,1997-04-01,-2.64512971043587,.,.,.
Turkey,1997-07-01,1.70520711690187,.,.,.
Turkey,1997-10-01,-2.9027633368969,.,.,.
Turkey,1998-01-01,-1.89505238085985,.,.,.
Turkey,1998-04-01,-0.440000928938389,.,.,.
Turkey,1998-07-01,2.01029423624277,.,.,.
Turkey,1998-10-01,2.7281915768981,.,.,.
Turkey,1999-01-01,2.60793417692184,.,.,.
Turkey,1999-04-01,-2.31721494346857,.,.,.
Turkey,1999-07-01,0.386955123394728,.,.,.
Turkey,1999-10-01,-2.13778484612703,.,.,.
Turkey,2000-01-01,-4.06548753380775,.,.,.
Turkey,2000-04-01,-5.28541766107082,.,.,.
Turkey,2000-07-01,-1.84580534696579,.,.,.
Turkey,2000-10-01,-4.34516407549381,.,.,.
Turkey,2001-01-01,-1.31514417007565,.,.,.
Turkey,2001-04-01,3.2395713031292,.,.,.
Turkey,2001-07-01,4.57105226814747,.,.,.
Turkey,2001-10-01,1.70124750584364,.,.,.
Turkey,2002-01-01,-0.890006776899099,.,.,.
Turkey,2002-04-01,-1.23069910332561,.,.,.
Turkey,2002-07-01,2.01825220137835,.,.,.
Turkey,2002-10-01,-1.29945892840624,.,.,.
Turkey,2003-01-01,-5.13301938772202,.,.,.
Turkey,2003-04-01,-3.27835753560066,.,.,.
Turkey,2003-07-01,1.34763084352016,.,.,.
Turkey,2003-10-01,-3.82333546876907,.,.,.
Turkey,2004-01-01,-5.80732896924019,.,.,.
Turkey,2004-04-01,-4.83351983129978,.,.,.
Turkey,2004-07-01,-0.23129777982831,.,.,.
Turkey,2004-10-01,-4.13192994892597,.,.,.
Turkey,2005-01-01,-5.63076250255108,.,.,.
Turkey,2005-04-01,-5.78619278967381,.,.,.
Turkey,2005-07-01,-1.70133486390114,.,.,.
Turkey,2005-10-01,-5.73777742683887,.,.,.
Turkey,2006-01-01,-7.28296265006065,.,.,.
Turkey,2006-04-01,-9.24640223383904,.,.,.
Turkey,2006-07-01,-3.40883657336235,.,.,.
Turkey,2006-10-01,-5.55845275521278,.,.,.
Turkey,2007-01-01,-6.99929594993591,.,.,.
Turkey,2007-04-01,-6.51431307196617,.,.,.
Turkey,2007-07-01,-3.61233726143837,.,.,.
Turkey,2007-10-01,-6.31627589464188,.,.,.
Turkey,2008-01-01,-7.52546116709709,.,.,.
Turkey,2008-04-01,-7.93924778699875,.,.,.
Turkey,2008-07-01,-3.7616316229105,.,.,.
Turkey,2008-10-01,-3.93640473484993,.,.,.
Turkey,2009-01-01,-1.56422425061464,.,.,.
Turkey,2009-04-01,-3.59345190227032,.,.,.
Turkey,2009-07-01,-1.13426987081766,.,.,.
Turkey,2009-10-01,-2.73561030626297,.,.,.
Turkey,2010-01-01,-6.004998087883,.,.,.
Turkey,2010-04-01,-6.3087597489357,.,.,.
Turkey,2010-07-01,-5.07117472589016,.,.,.
Turkey,2010-10-01,-8.81394818425179,.,.,.
Turkey,2011-01-01,-11.8618555366993,.,.,.
Ukraine,1994-01-01,-17.6513239741325,.,.,.
Ukraine,1994-04-01,-11.012614518404,.,.,.
Ukraine,1994-07-01,-2.0188657566905,.,.,.
Ukraine,1994-10-01,4.88206595182419,.,.,.
Ukraine,1995-01-01,-8.09220299124718,.,.,.
Ukraine,1995-04-01,-4.2610514909029,.,.,.
Ukraine,1995-07-01,-2.93670799583197,.,.,.
Ukraine,1995-10-01,-5.25203980505466,.,.,.
Ukraine,1996-01-01,-8.31823721528053,.,.,.
Ukraine,1996-04-01,1.05731096118689,.,.,.
Ukraine,1996-07-01,-0.48585538752377,.,.,.
Ukraine,1996-10-01,-4.89403456449509,.,.,.
Ukraine,1997-01-01,-6.48068264126778,.,.,.
Ukraine,1997-04-01,-2.29679234325886,.,.,.
Ukraine,1997-07-01,-1.30224525928497,.,.,.
Ukraine,1997-10-01,-1.25291487202048,.,.,.
Ukraine,1998-01-01,-6.11619353294373,.,.,.
Ukraine,1998-04-01,-2.59318128228188,.,.,.
Ukraine,1998-07-01,-6.12145215272903,.,.,.
Ukraine,1998-10-01,2.27579418569803,.,.,.
Ukraine,1999-01-01,-4.80223372578621,.,.,.
Ukraine,1999-04-01,21.7294186353683,.,.,.
Ukraine,1999-07-01,6.09302222728729,.,.,.
Ukraine,1999-10-01,0.0642006110865623,.,.,.
Ukraine,2000-01-01,-2.44434289634228,.,.,.
Ukraine,2000-04-01,6.53268694877625,.,.,.
Ukraine,2000-07-01,12.2680701315403,.,.,.
Ukraine,2000-10-01,3.68267297744751,.,.,.
Ukraine,2001-01-01,3.48504111170769,.,.,.
Ukraine,2001-04-01,6.21446594595909,.,.,.
Ukraine,2001-07-01,4.46013547480106,.,.,.
Ukraine,2001-10-01,1.62071771919727,.,.,.
Ukraine,2002-01-01,8.39122161269188,.,.,.
Ukraine,2002-04-01,6.2175914645195,.,.,.
Ukraine,2002-07-01,7.30246305465698,.,.,.
Ukraine,2002-10-01,9.11698862910271,.,.,.
Ukraine,2003-01-01,9.84366983175278,.,.,.
Ukraine,2003-04-01,6.47187903523445,.,.,.
Ukraine,2003-07-01,5.65576106309891,.,.,.
Ukraine,2003-10-01,3.25880460441113,.,.,.
Ukraine,2004-01-01,10.8048535883427,.,.,.
Ukraine,2004-04-01,16.4677366614342,.,.,.
Ukraine,2004-07-01,13.5580345988274,.,.,.
Ukraine,2004-10-01,6.61252811551094,.,.,.
Ukraine,2005-01-01,9.19129177927971,.,.,.
Ukraine,2005-04-01,3.19406352937222,.,.,.
Ukraine,2005-07-01,1.95778496563435,.,.,.
Ukraine,2005-10-01,-0.439727865159512,.,.,.
Ukraine,2006-01-01,-3.3289972692728,.,.,.
Ukraine,2006-04-01,-0.00412978042731993,.,.,.
Ukraine,2006-07-01,1.97629947215319,.,.,.
Ukraine,2006-10-01,-5.02772070467472,.,.,.
Ukraine,2007-01-01,-3.78437489271164,.,.,.
Ukraine,2007-04-01,-2.03929841518402,.,.,.
Ukraine,2007-07-01,-0.94999885186553,.,.,.
Ukraine,2007-10-01,-9.12502110004425,.,.,.
Ukraine,2008-01-01,-9.37948375940323,.,.,.
Ukraine,2008-04-01,-7.49871954321861,.,.,.
Ukraine,2008-07-01,-4.42083105444908,.,.,.
Ukraine,2008-10-01,-12.0535865426064,.,.,.
Ukraine,2009-01-01,-2.0709291100502,.,.,.
Ukraine,2009-04-01,-0.540874199941754,.,.,.
Ukraine,2009-07-01,-0.174415099900216,.,.,.
Ukraine,2009-10-01,-3.06456089019775,.,.,.
Ukraine,2010-01-01,0.193822232540697,.,.,.
Ukraine,2010-04-01,1.60915534943342,.,.,.
Ukraine,2010-07-01,-3.35666872560978,.,.,.
Ukraine,2010-10-01,-6.85436576604843,.,.,.
United Kingdom,1955-01-01,.,-0.600343053173242,GBR,112
United Kingdom,1955-04-01,.,-0.426712182632814,GBR,112
United Kingdom,1955-07-01,.,-0.349794238683128,GBR,112
United Kingdom,1955-10-01,.,-0.949686805415236,GBR,112
United Kingdom,1956-01-01,.,0.51150895140665,GBR,112
United Kingdom,1956-04-01,.,1.26164596273292,GBR,112
United Kingdom,1956-07-01,.,1.26122682973438,GBR,112
United Kingdom,1956-10-01,.,1.62192393736018,GBR,112
United Kingdom,1957-01-01,.,0.502232142857143,GBR,112
United Kingdom,1957-04-01,.,1.04433858556248,GBR,112
United Kingdom,1957-07-01,.,1.34529147982063,GBR,112
United Kingdom,1957-10-01,.,1.90007037297678,GBR,112
United Kingdom,1958-01-01,.,2.24253924443678,GBR,112
United Kingdom,1958-04-01,.,0.926249563089829,GBR,112
United Kingdom,1958-07-01,.,2.02679491583648,GBR,112
United Kingdom,1958-10-01,.,1.1756687681036,GBR,112
United Kingdom,1959-01-01,.,0.543940166581676,GBR,112
United Kingdom,1959-04-01,.,1.15169463639355,GBR,112
United Kingdom,1959-07-01,.,1.19672131147541,GBR,112
United Kingdom,1959-10-01,.,0.126642393541238,GBR,112
United Kingdom,1960-01-01,-0.143685657531023,-0.264756268494004,GBR,112
United Kingdom,1960-04-01,-0.728274090215564,-1.29589632829374,GBR,112
United Kingdom,1960-07-01,-1.56017914414406,-1.12530413625304,GBR,112
United Kingdom,1960-10-01,-0.707877473905683,-0.700447093889717,GBR,112
United Kingdom,1961-01-01,0.503230188041925,0.0726955510322768,GBR,112
United Kingdom,1961-04-01,-0.0592346768826246,-0.363477755161384,GBR,112
United Kingdom,1961-07-01,0.442809890955687,0.885577734045544,GBR,112
United Kingdom,1961-10-01,0.366187118925154,0.341151385927505,GBR,112
United Kingdom,1962-01-01,0.813604239374399,0.645161290322581,GBR,112
United Kingdom,1962-04-01,1.35080274194479,0.848849945235487,GBR,112
United Kingdom,1962-07-01,0.124949822202325,0.460829493087558,GBR,112
United Kingdom,1962-10-01,0.454523786902428,0.445223961144091,GBR,112
United Kingdom,1963-01-01,1.56064685434103,1.07293222871112,GBR,112
United Kingdom,1963-04-01,0.981663726270199,0.516262261228704,GBR,112
United Kingdom,1963-07-01,-0.170625827740878,0.432185076903521,GBR,112
United Kingdom,1963-10-01,-0.0247383053647354,-0.0616370808678501,GBR,112
United Kingdom,1964-01-01,-0.434302026405931,-0.786047654139032,GBR,112
United Kingdom,1964-04-01,-0.714401248842478,-0.616844602609727,GBR,112
United Kingdom,1964-07-01,-1.92491356283426,-1.25362739408009,GBR,112
United Kingdom,1964-10-01,-0.840275269001722,-1.44616427522314,GBR,112
United Kingdom,1965-01-01,-0.0580909661948681,0.122005323868678,GBR,112
United Kingdom,1965-04-01,0.11265492066741,-0.242825607064018,GBR,112
United Kingdom,1965-07-01,-0.87636262178421,-0.366339834069605,GBR,112
United Kingdom,1965-10-01,0.436444254592061,-0.179685022724871,GBR,112
United Kingdom,1966-01-01,0.0764414318837225,-0.406080799666806,GBR,112
United Kingdom,1966-04-01,-0.0529232260305434,.,GBR,112
United Kingdom,1966-07-01,-0.575126707553864,-0.0200944438862654,GBR,112
United Kingdom,1966-10-01,2.14203633368015,1.63102933863749,GBR,112
United Kingdom,1967-01-01,0.548011157661676,0.51201260338716,GBR,112
United Kingdom,1967-04-01,-0.288668368011713,-0.451445586399001,GBR,112
United Kingdom,1967-07-01,-0.474484264850616,-0.32436557908796,GBR,112
United Kingdom,1967-10-01,-2.31218505650759,-2.53367241216916,GBR,112
United Kingdom,1968-01-01,-1.27704478800297,-1.02739726027397,GBR,112
United Kingdom,1968-04-01,-0.453408388420939,-0.792661204132526,GBR,112
United Kingdom,1968-07-01,-0.344916526228189,-0.267633600966934,GBR,112
United Kingdom,1968-10-01,-0.111687008757144,-0.564020540449533,GBR,112
United Kingdom,1969-01-01,0.151420116890222,0.231692180388912,GBR,112
United Kingdom,1969-04-01,1.36027671396732,0.790803848035219,GBR,112
United Kingdom,1969-07-01,1.40467854216695,1.30004785452225,GBR,112
United Kingdom,1969-10-01,1.20343854650855,0.956082394092499,GBR,112
United Kingdom,1970-01-01,2.36040111631155,2.29954614220877,GBR,112
United Kingdom,1970-04-01,1.40839796513319,1.04370515329419,GBR,112
United Kingdom,1970-07-01,0.841711740940809,0.533408197641774,GBR,112
United Kingdom,1970-10-01,1.77354048937559,1.40291426635039,GBR,112
United Kingdom,1971-01-01,0.660393992438912,1.30832387691075,GBR,112
United Kingdom,1971-04-01,2.42266617715359,1.62050487442701,GBR,112
United Kingdom,1971-07-01,2.67264079302549,2.12073819205505,GBR,112
United Kingdom,1971-10-01,1.85009576380253,1.44635664591725,GBR,112
United Kingdom,1972-01-01,0.0398463656893,0.675349734684033,GBR,112
United Kingdom,1972-04-01,1.45244598388672,0.72538860103627,GBR,112
United Kingdom,1972-07-01,-0.793336052447557,-0.975197294250282,GBR,112
United Kingdom,1972-10-01,0.272430200129747,-0.186091025095704,GBR,112
United Kingdom,1973-01-01,-2.2124420851469,-1.26828781145454,GBR,112
United Kingdom,1973-04-01,-0.335353356786072,-0.675130995566304,GBR,112
United Kingdom,1973-07-01,-1.37204397469759,-1.83624762554186,GBR,112
United Kingdom,1973-10-01,-1.95554308593273,-2.17095061322306,GBR,112
United Kingdom,1974-01-01,-4.58566062152386,-3.67755082697502,GBR,112
United Kingdom,1974-04-01,-4.49043847620487,-4.09462745965068,GBR,112
United Kingdom,1974-07-01,-3.27234789729118,-3.65884325230511,GBR,112
United Kingdom,1974-10-01,-3.4235805273056,-3.63811202820739,GBR,112
United Kingdom,1975-01-01,-2.55479365587234,-1.85607050827202,GBR,112
United Kingdom,1975-04-01,-1.73504315316677,-1.3563545745817,GBR,112
United Kingdom,1975-07-01,-1.98602247983217,-2.57709024949519,GBR,112
United Kingdom,1975-10-01,-0.459832418709993,-0.784440842787682,GBR,112
United Kingdom,1976-01-01,-0.368912168778479,0.283906804505478,GBR,112
United Kingdom,1976-04-01,-1.44117139279842,-1.09995792510669,GBR,112
United Kingdom,1976-07-01,-0.614693481475115,-1.50443503971245,GBR,112
United Kingdom,1976-10-01,-0.702285766601562,-1.05125194549873,GBR,112
United Kingdom,1977-01-01,-1.92042235285044,-1.14794239224876,GBR,112
United Kingdom,1977-04-01,-1.64608303457499,-1.16133643023048,GBR,112
United Kingdom,1977-07-01,1.61419659852982,0.412207295572496,GBR,112
United Kingdom,1977-10-01,0.845181662589312,0.482265459815171,GBR,112
United Kingdom,1978-01-01,-1.05261569842696,-0.415323861831056,GBR,112
United Kingdom,1978-04-01,0.459622731432319,0.859792689579924,GBR,112
United Kingdom,1978-07-01,1.15421256050467,0.0488084374933684,GBR,112
United Kingdom,1978-10-01,1.11425276845694,0.671759477338358,GBR,112
United Kingdom,1979-01-01,-2.06345282495022,-1.45324597974985,GBR,112
United Kingdom,1979-04-01,-0.819889549165964,-0.380538694288207,GBR,112
United Kingdom,1979-07-01,1.06558687984943,0.130594380912043,GBR,112
United Kingdom,1979-10-01,-0.345467333681881,-0.722172885843066,GBR,112
United Kingdom,1980-01-01,-1.08000813052058,-0.571087486085792,GBR,112
United Kingdom,1980-04-01,-1.26485442742705,-0.792652239557121,GBR,112
United Kingdom,1980-07-01,1.79664734750986,1.16377871513974,GBR,112
United Kingdom,1980-10-01,3.1714141368866,2.19781835288583,GBR,112
United Kingdom,1981-01-01,4.22256141901016,3.8056088687731,GBR,112
United Kingdom,1981-04-01,1.90767981112003,1.98727581703018,GBR,112
United Kingdom,1981-07-01,0.159420468844473,-0.236422773116134,GBR,112
United Kingdom,1981-10-01,1.63518246263266,0.709003684168677,GBR,112
United Kingdom,1982-01-01,1.14494422450662,1.11211690159059,GBR,112
United Kingdom,1982-04-01,-0.958347599953413,-0.235896915584416,GBR,112
United Kingdom,1982-07-01,0.474005239084363,0.132014845442997,GBR,112
United Kingdom,1982-10-01,2.46961694210768,1.21414809698644,GBR,112
United Kingdom,1983-01-01,1.33285233750939,1.16277709539685,GBR,112
United Kingdom,1983-04-01,-1.52419554069638,-0.695595719767671,GBR,112
United Kingdom,1983-07-01,0.974560715258121,0.683265647801446,GBR,112
United Kingdom,1983-10-01,0.83115054294467,-0.252558673019234,GBR,112
United Kingdom,1984-01-01,0.313187250867486,0.78284733383628,GBR,112
United Kingdom,1984-04-01,-1.93230006843805,-1.35184352036335,GBR,112
United Kingdom,1984-07-01,-0.912267807871103,-1.16290123261193,GBR,112
United Kingdom,1984-10-01,0.786727480590343,-0.212474717551638,GBR,112
United Kingdom,1985-01-01,-1.66407208889723,-1.272233702038,GBR,112
United Kingdom,1985-04-01,-0.0509320292621851,0.238003095975232,GBR,112
United Kingdom,1985-07-01,0.485791172832251,0.068611942289733,GBR,112
United Kingdom,1985-10-01,0.648995582014322,-0.211874294141256,GBR,112
United Kingdom,1986-01-01,-0.343311601318419,0.194557910945957,GBR,112
United Kingdom,1986-04-01,-0.932681001722813,-1.00312910979094,GBR,112
United Kingdom,1986-07-01,-1.9753510132432,-1.78687720237299,GBR,112
United Kingdom,1986-10-01,-0.487163010984659,-1.18639667705088,GBR,112
United Kingdom,1987-01-01,-0.313882250338793,-0.191510816971587,GBR,112
United Kingdom,1987-04-01,-1.85290034860373,-1.50164935256757,GBR,112
United Kingdom,1987-07-01,-2.19952277839184,-1.73075861633931,GBR,112
United Kingdom,1987-10-01,-2.29044426232576,-2.80093879315669,GBR,112
United Kingdom,1988-01-01,-3.67140956223011,-3.10492826700282,GBR,112
United Kingdom,1988-04-01,-4.08163033425808,-3.12993064983672,GBR,112
United Kingdom,1988-07-01,-3.94938625395298,-3.11719282307518,GBR,112
United Kingdom,1988-10-01,-4.79051992297173,-4.73386603640061,GBR,112
United Kingdom,1989-01-01,-4.93188947439194,-3.92034303841708,GBR,112
United Kingdom,1989-04-01,-5.79984784126282,-4.28826879045614,GBR,112
United Kingdom,1989-07-01,-5.7725802063942,-4.56320406931189,GBR,112
United Kingdom,1989-10-01,-3.32127436995506,-3.53214065701965,GBR,112
United Kingdom,1990-01-01,-5.19977919757366,-3.97303702791714,GBR,112
United Kingdom,1990-04-01,-4.83607724308968,-3.85596875449274,GBR,112
United Kingdom,1990-07-01,-3.4254115074873,-2.26013620805251,GBR,112
United Kingdom,1990-10-01,-1.67771428823471,-2.31083316711448,GBR,112
United Kingdom,1991-01-01,-3.18004116415977,-1.73966104817169,GBR,112
United Kingdom,1991-04-01,-1.86106972396374,-1.00648039098549,GBR,112
United Kingdom,1991-07-01,-2.23160721361637,-1.45963590850919,GBR,112
United Kingdom,1991-10-01,-0.210968987084925,-1.06848173357411,GBR,112
United Kingdom,1992-01-01,-2.36031468957663,-1.2017049360649,GBR,112
United Kingdom,1992-04-01,-2.43767127394676,-1.60085613149302,GBR,112
United Kingdom,1992-07-01,-2.91010271757841,-1.76099526896793,GBR,112
United Kingdom,1992-10-01,-0.856836140155792,-1.5062139405595,GBR,112
United Kingdom,1993-01-01,-1.86883900314569,-1.22987007526384,GBR,112
United Kingdom,1993-04-01,-2.86419000476599,-1.66720859249625,GBR,112
United Kingdom,1993-07-01,-2.10590660572052,-1.27090473368207,GBR,112
United Kingdom,1993-10-01,-0.867076963186264,-1.11078870070302,GBR,112
United Kingdom,1994-01-01,-1.17552913725376,-0.515494905166972,GBR,112
United Kingdom,1994-04-01,-1.93915776908398,-0.896591462263682,GBR,112
United Kingdom,1994-07-01,-0.585632584989071,-0.200940341844229,GBR,112
United Kingdom,1994-10-01,-0.245182937942445,-0.324328486050026,GBR,112
United Kingdom,1995-01-01,0.107974966522306,0.351939016390303,GBR,112
United Kingdom,1995-04-01,-2.74680126458406,-1.37455092796388,GBR,112
United Kingdom,1995-07-01,-1.93642023950815,-1.14427745127645,GBR,112
United Kingdom,1995-10-01,-0.401799334213138,-0.490538306081205,GBR,112
United Kingdom,1996-01-01,-0.823681056499481,-0.669116783905078,GBR,112
United Kingdom,1996-04-01,-1.45965125411749,-0.5061127617462,GBR,112
United Kingdom,1996-07-01,-0.913648866117001,-0.62017592656978,GBR,112
United Kingdom,1996-10-01,-0.0601170700974762,-0.487946732125369,GBR,112
United Kingdom,1997-01-01,0.0225771480472758,-0.309551065207232,GBR,112
United Kingdom,1997-04-01,-0.1287761493586,-0.183171150543789,GBR,112
United Kingdom,1997-07-01,0.131699210032821,0.665821179454661,GBR,112
United Kingdom,1997-10-01,-0.467821443453431,-0.994182010512049,GBR,112
United Kingdom,1998-01-01,-1.26080373302102,-0.94556876530853,GBR,112
United Kingdom,1998-04-01,-0.925391726195812,-1.31058746720509,GBR,112
United Kingdom,1998-07-01,0.835037510842085,0.799283510797094,GBR,112
United Kingdom,1998-10-01,-0.153605022933334,-0.243518627798104,GBR,112
United Kingdom,1999-01-01,-3.02520338445902,-2.76756149594967,GBR,112
United Kingdom,1999-04-01,-2.79440991580486,-2.20346729464258,GBR,112
United Kingdom,1999-07-01,-1.45026808604598,-2.20776690870616,GBR,112
United Kingdom,1999-10-01,-2.26021446287632,-1.30413349068583,GBR,112
United Kingdom,2000-01-01,-1.94875858724117,-1.5878377138074,GBR,112
United Kingdom,2000-04-01,-2.90703866630793,-1.70047308313789,GBR,112
United Kingdom,2000-07-01,-2.32526641339064,-2.04510061100091,GBR,112
United Kingdom,2000-10-01,-3.31030748784542,-2.12530862864506,GBR,112
United Kingdom,2001-01-01,-0.981857534497976,-1.06887477731775,GBR,112
United Kingdom,2001-04-01,-3.15563343465328,-2.2354600815688,GBR,112
United Kingdom,2001-07-01,-1.71786937862635,-2.02317352390203,GBR,112
United Kingdom,2001-10-01,-2.41490080952644,-1.91033760396218,GBR,112
United Kingdom,2002-01-01,-1.17785334587097,-1.9667362513261,GBR,112
United Kingdom,2002-04-01,-3.13989520072937,-2.84527707659608,GBR,112
United Kingdom,2002-07-01,-0.643889605998993,-1.55142110574256,GBR,112
United Kingdom,2002-10-01,-1.77849978208542,-1.80597299590269,GBR,112
United Kingdom,2003-01-01,-0.0025475083020865,-0.902304552181762,GBR,112
United Kingdom,2003-04-01,-2.83456183969975,-2.12600334341462,GBR,112
United Kingdom,2003-07-01,-1.79149303585291,-2.77506935314432,GBR,112
United Kingdom,2003-10-01,-1.58412270247936,-1.67897771544335,GBR,112
United Kingdom,2004-01-01,-1.47054521366954,-2.5236056808172,GBR,112
United Kingdom,2004-04-01,-2.96370666474104,-2.52129337778222,GBR,112
United Kingdom,2004-07-01,-2.90456954389811,-3.24953627603263,GBR,112
United Kingdom,2004-10-01,-0.983300339430571,-1.21903961804806,GBR,112
United Kingdom,2005-01-01,-2.34596226364374,-2.11966713548992,GBR,112
United Kingdom,2005-04-01,-1.68360061943531,-0.726230373703058,GBR,112
United Kingdom,2005-07-01,-3.81059125065804,-2.64525660038166,GBR,112
United Kingdom,2005-10-01,-2.76214089244604,-2.67538677760917,GBR,112
United Kingdom,2006-01-01,-3.34991067647934,-3.32906175702942,GBR,112
United Kingdom,2006-04-01,-2.90431976318359,-2.94089623424812,GBR,112
United Kingdom,2006-07-01,-4.01205942034721,-3.40212370429556,GBR,112
United Kingdom,2006-10-01,-3.20923812687397,-2.9882841863362,GBR,112
United Kingdom,2007-01-01,-3.31255160272121,-4.19086444033896,GBR,112
United Kingdom,2007-04-01,-2.61001326143742,-2.8915431998158,GBR,112
United Kingdom,2007-07-01,-3.66028882563114,-4.27375634075161,GBR,112
United Kingdom,2007-10-01,-0.841677468270063,-3.78124681154984,GBR,112
United Kingdom,2008-01-01,-0.434891693294048,-3.69695398378445,GBR,112
United Kingdom,2008-04-01,-2.01148577034473,-4.30082590220839,GBR,112
United Kingdom,2008-07-01,-2.33367644250393,-3.68733145569889,GBR,112
United Kingdom,2008-10-01,-2.04034931957722,-4.16113693757915,GBR,112
United Kingdom,2009-01-01,-1.39975612983108,-4.31698167801672,GBR,112
United Kingdom,2009-04-01,-3.00421230494976,-3.83720689797775,GBR,112
United Kingdom,2009-07-01,-1.74622032791376,-2.30082593751603,GBR,112
United Kingdom,2009-10-01,-0.596749922260642,-2.1641541038526,GBR,112
United Kingdom,2010-01-01,-2.93491650372744,-2.55806575077555,GBR,112
United Kingdom,2010-04-01,-1.95753816515207,-2.34299474888852,GBR,112
United Kingdom,2010-07-01,-2.41840947419405,-3.42571731045902,GBR,112
United Kingdom,2010-10-01,-2.65743229538202,-3.1933762649494,GBR,112
United Kingdom,2011-01-01,.,-0.951908751543392,GBR,112
United Kingdom,2011-04-01,.,-1.41697463443459,GBR,112
United Kingdom,2011-07-01,.,-2.81472635670626,GBR,112
United Kingdom,2011-10-01,.,-2.02537328045044,GBR,112
United Kingdom,2012-01-01,.,-2.10256059315335,GBR,112
United Kingdom,2012-04-01,.,-3.9544459869644,GBR,112
United Kingdom,2012-07-01,.,-3.17237448476718,GBR,112
United Kingdom,2012-10-01,.,-3.91354667911043,GBR,112
United Kingdom,2013-01-01,.,-4.58018752696813,GBR,112
United Kingdom,2013-04-01,.,-4.08152197247198,GBR,112
United Kingdom,2013-07-01,.,-4.74285879534367,GBR,112
United Kingdom,2013-10-01,.,-5.67613647671762,GBR,112
United Kingdom,2014-01-01,.,-4.18104190413506,GBR,112
